slice,window,n,years,meanProbabilityA,observedWinRateA,calibrationResidualA,meanFavoriteProbability,accuracy,favoriteResidual,favoriteResidualNaiveSE,logloss,brier,lossContribution
"player_a_probability:[0.4,0.5)",2015,442,1,0.45008157632906465,0.47058823529411764,0.020506658965053024,0.5499184236709354,0.5294117647058824,-0.020506658965053024,0.02375003973779189,0.6915299886080475,0.249172917970001,0.011407638089301972
"player_a_probability:[0.4,0.5)",2016,463,1,0.45018859701260594,0.47300215982721383,0.022813562814607877,0.5498114029873941,0.5269978401727862,-0.022813562814607877,0.023232820620190418,0.6929722675028336,0.24989140538241064,0.011974552506300364
"player_a_probability:[0.4,0.5)",2017,451,1,0.4493734684173519,0.4523281596452328,0.002954691227880986,0.5506265315826481,0.5476718403547672,-0.002954691227880986,0.023415263433394194,0.686600524741131,0.2467322829451134,0.01155694695298388
"player_a_probability:[0.4,0.5)",2018,461,1,0.4508772336219238,0.4967462039045553,0.045868970282631503,0.5491227663780762,0.5032537960954447,-0.045868970282631503,0.023247722343118855,0.6946106682117189,0.25071399574045283,0.011951015826140271
"player_a_probability:[0.4,0.5)",2019,409,1,0.4507681099252212,0.4621026894865526,0.01133457956133137,0.5492318900747788,0.5378973105134475,-0.01133457956133137,0.024687263794458954,0.6907108443127962,0.24878855810597134,0.0105434326835834
"player_a_probability:[0.5,0.6)",tune,4406,10,0.549134652226467,0.5494779845665002,0.0003433323400332499,0.549134652226467,0.5494779845665002,0.0003433323400332499,0.007494223414986682,0.6879349026192747,0.24739982701249685,0.11312387776892306
"player_a_probability:[0.5,0.6)",2010,379,1,0.5530646121271973,0.5725593667546174,0.01949475462742012,0.5530646121271973,0.5725593667546174,0.01949475462742012,0.025312107541976707,0.6781784983179366,0.24256569940385592,0.009592806257464283
"player_a_probability:[0.5,0.6)",2011,382,1,0.5489457038812314,0.5471204188481675,-0.0018252850330639267,0.5489457038812314,0.5471204188481675,-0.0018252850330639267,0.025587349756089447,0.6920742095729748,0.24944878179836363,0.009866848848879464
"player_a_probability:[0.5,0.6)",2012,405,1,0.5480521977749141,0.5234567901234568,-0.0245954076514573,0.5480521977749141,0.5234567901234568,-0.0245954076514573,0.024791796892477985,0.6910003451027397,0.24891674411332537,0.010444694325841964
"player_a_probability:[0.5,0.6)",2013,366,1,0.5480799144474425,0.5136612021857924,-0.034418712261650226,0.5480799144474425,0.5136612021857924,-0.034418712261650226,0.026102667319162942,0.692894047077658,0.2498771207825878,0.009464776488408704
"player_a_probability:[0.5,0.6)",2014,378,1,0.5479656767373057,0.5634920634920635,0.015526386754757815,0.5479656767373057,0.5634920634920635,0.015526386754757815,0.025454164088622007,0.682088377180786,0.24450482366849463,0.0096226545709613
"player_a_probability:[0.5,0.6)",2015,469,1,0.5502029137623312,0.5202558635394456,-0.029947050222885633,0.5502029137623312,0.5202558635394456,-0.029947050222885633,0.023144157861236674,0.6963515097196737,0.2515819819905867,0.01218888027388695
"player_a_probability:[0.5,0.6)",2016,528,1,0.5484574401883573,0.5587121212121212,0.010254681023763933,0.5484574401883573,0.5587121212121212,0.010254681023763933,0.02164583005333917,0.687171055806696,0.24702677071676687,0.013541327068221823
"player_a_probability:[0.5,0.6)",2017,492,1,0.5477252733913138,0.5670731707317073,0.01934789734039344,0.5477252733913138,0.5670731707317073,0.01934789734039344,0.022365220725256377,0.6850767037137163,0.24597406229340818,0.01257959760495441
"player_a_probability:[0.5,0.6)",2018,546,1,0.5497046249413569,0.5659340659340659,0.016229440992709114,0.5497046249413569,0.5659340659340659,0.016229440992709114,0.02126029169978556,0.6863518668752604,0.2466033964771199,0.013986270034854526
"player_a_probability:[0.5,0.6)",2019,461,1,0.5493250792563478,0.5531453362255966,0.00382025696924877,0.5493250792563478,0.5531453362255966,0.00382025696924877,0.023189833944453238,0.6879270745862858,0.2473880576141162,0.011836022295449642
"player_a_probability:[0.6,0.7)",tune,3766,10,0.6486348342391188,0.6537440254912373,0.005109191252118457,0.6486348342391188,0.6537440254912373,0.005109191252118457,0.007737691138163235,0.6430544795007365,0.22544367235853183,0.09038378628796646
"player_a_probability:[0.6,0.7)",2010,367,1,0.648559631683058,0.6839237057220708,0.03536407403901297,0.648559631683058,0.6839237057220708,0.03536407403901297,0.02421094742869495,0.6228868074913365,0.21578882872721802,0.008531740626607469
"player_a_probability:[0.6,0.7)",2011,331,1,0.6505745332080961,0.6404833836858006,-0.010091149522295477,0.6505745332080961,0.6404833836858006,-0.010091149522295477,0.0263322969529584,0.6501760462158743,0.22892048602887952,0.008031957576228052
"player_a_probability:[0.6,0.7)",2012,339,1,0.6472330253865733,0.6843657817109144,0.03713275632434119,0.6472330253865733,0.6843657817109144,0.03713275632434119,0.02537016007839854,0.6298784916834904,0.2189308591646485,0.007969277027719015
"player_a_probability:[0.6,0.7)",2013,362,1,0.6509762148365945,0.6602209944751382,0.009244779638543593,0.6509762148365945,0.6602209944751382,0.009244779638543593,0.02494114093531368,0.6415779117462284,0.2246493104775851,0.008668030307237989
"player_a_probability:[0.6,0.7)",2014,350,1,0.6488747016439521,0.6457142857142857,-0.0031604159296664035,0.6488747016439521,0.6457142857142857,-0.0031604159296664035,0.02552352807242429,0.6469429733659979,0.22736620758592538,0.00845077407920054
"player_a_probability:[0.6,0.7)",2015,361,1,0.6484993270978847,0.6703601108033241,0.021860783705439386,0.6484993270978847,0.6703601108033241,0.021860783705439386,0.02469500585479404,0.6318151019838243,0.22002148696480828,0.00851254951915207
"player_a_probability:[0.6,0.7)",2016,419,1,0.6490447042720219,0.639618138424821,-0.00942656584720091,0.6490447042720219,0.639618138424821,-0.00942656584720091,0.023417528497697272,0.651068179596902,0.22931196805678555,0.010181293097376351
"player_a_probability:[0.6,0.7)",2017,425,1,0.647135098752288,0.6235294117647059,-0.02360568698758214,0.647135098752288,0.6235294117647059,-0.02360568698758214,0.023473184853444115,0.6610993915460294,0.234177161095674,0.010486199948013081
"player_a_probability:[0.6,0.7)",2018,411,1,0.6484759010325335,0.656934306569343,0.008458405536809514,0.6484759010325335,0.656934306569343,0.008458405536809514,0.02338383090762672,0.640586343607887,0.2242609992699814,0.009826117310697977
"player_a_probability:[0.6,0.7)",2019,401,1,0.6474107207138996,0.6408977556109726,-0.006512965102927164,0.6474107207138996,0.6408977556109726,-0.006512965102927164,0.023911706262343645,0.6498611946256724,0.22875029726507376,0.00972584679573392
"player_a_probability:[0.7,0.8)",tune,2907,10,0.7466069033915813,0.7457860337117304,-0.0008208696798510177,0.7466069033915813,0.7457860337117304,-0.0008208696798510177,0.008071697275158659,0.5662101598226096,0.18933324862367293,0.061430653676357624
"player_a_probability:[0.7,0.8)",2010,313,1,0.7483762158467597,0.7348242811501597,-0.013551934696599896,0.7483762158467597,0.7348242811501597,-0.013551934696599896,0.025007178456159847,0.579587350885341,0.19529565492754714,0.006770577025718882
"player_a_probability:[0.7,0.8)",2011,295,1,0.7483006051717186,0.7491525423728813,0.0008519372011628004,0.7483006051717186,0.7491525423728813,0.0008519372011628004,0.02517484227817046,0.5590725029967335,0.1863298948138378,0.006155347778757796
"player_a_probability:[0.7,0.8)",2012,303,1,0.745427239473916,0.735973597359736,-0.009453642114180125,0.745427239473916,0.735973597359736,-0.009453642114180125,0.025436810120426295,0.5804373527818951,0.19549282669821474,0.006563876908745026
"player_a_probability:[0.7,0.8)",2013,284,1,0.7473612438803204,0.7147887323943662,-0.032572511485954206,0.7473612438803204,0.7147887323943662,-0.032572511485954206,0.026926683183941858,0.6044396943938464,0.20624906214711344,0.00640669079674003
"player_a_probability:[0.7,0.8)",2014,261,1,0.748596444037449,0.7547892720306514,0.006192827993202336,0.748596444037449,0.7547892720306514,0.006192827993202336,0.026721197518096138,0.5585488381438242,0.18568417428684122,0.005440816852860271
"player_a_probability:[0.7,0.8)",2015,249,1,0.7403802432531724,0.7309236947791165,-0.009456548474056001,0.7403802432531724,0.7309236947791165,-0.009456548474056001,0.028222959528469954,0.5849214171063678,0.1976302165563641,0.005435748035361857
"player_a_probability:[0.7,0.8)",2016,348,1,0.7440595730983569,0.735632183908046,-0.008427389190310889,0.7440595730983569,0.735632183908046,-0.008427389190310889,0.023562132239857328,0.5729159148326952,0.19271642515248288,0.00744102180942666
"player_a_probability:[0.7,0.8)",2017,297,1,0.7443763403700911,0.7474747474747475,0.0030984071046562625,0.7443763403700911,0.7474747474747475,0.0030984071046562625,0.025157879779547632,0.5612438418155383,0.187353598967229,0.0062211473098161855
"player_a_probability:[0.7,0.8)",2018,268,1,0.7493592108583258,0.75,0.0006407891416741863,0.7493592108583258,0.75,0.0006407891416741863,0.026385546553954857,0.5577297076823905,0.18588502748661945,0.005578546005033987
"player_a_probability:[0.7,0.8)",2019,289,1,0.749832739616041,0.8062283737024222,0.05639563408638109,0.749832739616041,0.8062283737024222,0.05639563408638109,0.023347093874280272,0.5022142340398417,0.16016546374784818,0.005416881153896927
"player_a_probability:[0.8,0.9)",tune,2154,10,0.8450693862318995,0.8416898792943361,-0.003379506937563401,0.8450693862318995,0.8416898792943361,-0.003379506937563401,0.007834545886631144,0.43272238397729823,0.13216279628180747,0.03478704243812422
"player_a_probability:[0.8,0.9)",2010,279,1,0.847498924498781,0.8745519713261649,0.02705304682738396,0.847498924498781,0.8745519713261649,0.02705304682738396,0.01968107663121548,0.3725114223600589,0.10841371544977443,0.003878879108698083
"player_a_probability:[0.8,0.9)",2011,250,1,0.8465486038742894,0.788,-0.05854860387428941,0.8465486038742894,0.788,-0.05854860387428941,0.025924656941712282,0.5309300000731687,0.1707778105644507,0.004953814287463319
"player_a_probability:[0.8,0.9)",2012,233,1,0.8460804710317303,0.871244635193133,0.02516416416140265,0.8460804710317303,0.871244635193133,0.02516416416140265,0.02201292675416258,0.38754399927738303,0.11305323023185943,0.003370073592282983
"player_a_probability:[0.8,0.9)",2013,225,1,0.8457804859536049,0.8533333333333334,0.007552847379728334,0.8457804859536049,0.8533333333333334,0.007552847379728334,0.023610940494860986,0.4154117759769786,0.12493178397915948,0.0034883798460409116
"player_a_probability:[0.8,0.9)",2014,246,1,0.8484748402283596,0.8292682926829268,-0.019206547545432672,0.8484748402283596,0.8292682926829268,-0.019206547545432672,0.023972783168602452,0.45613173361688736,0.14116900301657812,0.004187818409709424
"player_a_probability:[0.8,0.9)",2015,175,1,0.8439985483478163,0.8457142857142858,0.001715737366469398,0.8439985483478163,0.8457142857142858,0.001715737366469398,0.02718864745534097,0.422377791847892,0.12862766753315322,0.002758681554578678
"player_a_probability:[0.8,0.9)",2016,179,1,0.8371496200216945,0.8770949720670391,0.03994535204534455,0.8371496200216945,0.8770949720670391,0.03994535204534455,0.024596825244419696,0.37819840687241085,0.10928630970463145,0.002526592327765975
"player_a_probability:[0.8,0.9)",2017,213,1,0.845915049155692,0.8356807511737089,-0.01023429798198314,0.845915049155692,0.8356807511737089,-0.01023429798198314,0.0252824664732219,0.44025644193129676,0.135615800380737,0.0034998366101129438
"player_a_probability:[0.8,0.9)",2018,185,1,0.8442813700794632,0.827027027027027,-0.01725434305243626,0.8442813700794632,0.827027027027027,-0.01725434305243626,0.0275708428085474,0.449388837792312,0.14016556501811908,0.003102819100976999
"player_a_probability:[0.8,0.9)",2019,169,1,0.840866570260558,0.8106508875739645,-0.03021568268659347,0.840866570260558,0.8106508875739645,-0.03021568268659347,0.029977787170137944,0.47882742489739927,0.15188916504805552,0.0030201476004949046
"player_a_probability:[0.9,1.000000001)",tune,535,10,0.9250328394648498,0.9364485981308411,0.011415758665991219,0.9250328394648498,0.9364485981308411,0.011415758665991219,0.010524239901042835,0.234359415378256,0.0592759595600911,0.004679491200543665
"player_a_probability:[0.9,1.000000001)",2010,48,1,0.9179079871355279,0.9583333333333334,0.04042534619780555,0.9179079871355279,0.9583333333333334,0.04042534619780555,0.028945360520234973,0.18209129350690453,0.04101240171059216,0.00032620669136117854
"player_a_probability:[0.9,1.000000001)",2011,66,1,0.9227280991271876,0.9090909090909091,-0.013637190036278463,0.9227280991271876,0.9090909090909091,-0.013637190036278463,0.035469492837038326,0.299069383873486,0.08196149288967196,0.0007366790824680928
"player_a_probability:[0.9,1.000000001)",2012,66,1,0.9245595336981989,0.9393939393939394,0.014834405695740556,0.9245595336981989,0.9393939393939394,0.014834405695740556,0.029569975598394343,0.228918822775523,0.05705498429017222,0.000563881551958816
"player_a_probability:[0.9,1.000000001)",2013,66,1,0.9323525429058134,0.9696969696969697,0.037344426791156224,0.9323525429058134,0.9696969696969697,0.037344426791156224,0.02176977875604366,0.15964495685863203,0.03219961857302087,0.000393243530367609
"player_a_probability:[0.9,1.000000001)",2014,91,1,0.9322365181120684,0.9340659340659341,0.0018294159538657687,0.9322365181120684,0.9340659340659341,0.0018294159538657687,0.02610560164394744,0.23957009160823345,0.06133856611005469,0.0008136477695136688
"player_a_probability:[0.9,1.000000001)",2015,50,1,0.9308673220336178,0.94,0.009132677966382063,0.9308673220336178,0.94,0.009132677966382063,0.0337052717922161,0.22173125284075026,0.05574962778960839,0.0004137703456758048
"player_a_probability:[0.9,1.000000001)",2016,37,1,0.91767780287376,0.918918918918919,0.0012411160451588031,0.91767780287376,0.918918918918919,0.0012411160451588031,0.04521173743301446,0.2748735619894194,0.07358918363066382,0.00037957459855223255
"player_a_probability:[0.9,1.000000001)",2017,38,1,0.9210244057575322,0.9473684210526315,0.02634401529509945,0.9210244057575322,0.9473684210526315,0.02634401529509945,0.03607313572926949,0.19956493879539908,0.0488410386315335,0.00028302857633146096
"player_a_probability:[0.9,1.000000001)",2018,49,1,0.9196917895604285,0.8979591836734694,-0.021732605886959012,0.9196917895604285,0.8979591836734694,-0.021732605886959012,0.04363827167995192,0.33043993814157707,0.091878646408876,0.0006042978640343837
"player_a_probability:[0.9,1.000000001)",2019,24,1,0.9159142112281135,0.9583333333333334,0.042419122105219774,0.9159142112281135,0.9583333333333334,0.042419122105219774,0.04149584741979129,0.18438870551556405,0.041403205041169316,0.00016516119028041863
player_a_probability:missing,tune,0,0,,,,,,,,,,
player_a_probability:missing,2010,0,0,,,,,,,,,,
player_a_probability:missing,2011,0,0,,,,,,,,,,
player_a_probability:missing,2012,0,0,,,,,,,,,,
player_a_probability:missing,2013,0,0,,,,,,,,,,
player_a_probability:missing,2014,0,0,,,,,,,,,,
player_a_probability:missing,2015,0,0,,,,,,,,,,
player_a_probability:missing,2016,0,0,,,,,,,,,,
player_a_probability:missing,2017,0,0,,,,,,,,,,
player_a_probability:missing,2018,0,0,,,,,,,,,,
player_a_probability:missing,2019,0,0,,,,,,,,,,
"experience:[0,32)",tune,7405,10,0.5045038337470712,0.5097906819716408,0.005286848224569664,0.691611068789768,0.7070898041863606,0.01547873539659257,0.00507990760904456,0.5633641275038269,0.19130322683631673,0.15569572905000514
"experience:[0,32)",2010,713,1,0.5039743845633299,0.4992987377279102,-0.004675646835419584,0.7078977154072443,0.7349228611500701,0.027025145742825885,0.015979243077580144,0.5436156904891913,0.1825297395470848,0.014465850090273697
"experience:[0,32)",2011,767,1,0.506864361284492,0.49674054758800523,-0.010123813696486818,0.7055728306985407,0.7353324641460235,0.029759633447482794,0.015505236357395973,0.5495353080319968,0.18504149932894343,0.015730894277097167
"experience:[0,32)",2012,877,1,0.4963059535428235,0.5017103762827823,0.005404422739958709,0.693933166546038,0.7206385404789054,0.026705373932867357,0.01436719558197845,0.5409236596824033,0.18153386358525359,0.01770508507656444
"experience:[0,32)",2013,855,1,0.5056867249573289,0.5087719298245614,0.003085204867232522,0.7002015749687978,0.6842105263157895,-0.015991048653008367,0.015240028246197218,0.5791320323105178,0.1986044392839581,0.018480177936310096
"experience:[0,32)",2014,794,1,0.5026153140035442,0.49622166246851385,-0.006393651535030329,0.6990126349852281,0.7153652392947103,0.016352604309482134,0.015469538887348502,0.5611960540542462,0.19003756794374219,0.016630203288761344
"experience:[0,32)",2015,672,1,0.5119821506995291,0.5133928571428571,0.0014107064433280293,0.6705316369966655,0.6696428571428571,-0.0008887798538084802,0.017473706427997716,0.5949550811312866,0.20487749928829901,0.01492161732179684
"experience:[0,32)",2016,800,1,0.5149881865435489,0.5175,0.002511813456451115,0.681616168761009,0.71125,0.02963383123899101,0.015427717604778068,0.562488223775384,0.1910517258776315,0.016794453199235174
"experience:[0,32)",2017,702,1,0.49624224492241303,0.5113960113960114,0.01515376647359841,0.6888948125225676,0.6951566951566952,0.006261882634127569,0.016631201097051605,0.5685064013699764,0.19393360297545353,0.014894808306401561
"experience:[0,32)",2018,704,1,0.5068630311425149,0.5269886363636364,0.02012560522112148,0.6785504413064604,0.6832386363636364,0.004688195057176001,0.0169888905838226,0.5901843871166061,0.2029235286710688,0.015506822741288749
"experience:[0,32)",2019,521,1,0.4986890073301891,0.5374280230326296,0.03873901570244046,0.6833261078281391,0.7197696737044146,0.036443565876275466,0.018668337229230912,0.5433790703802791,0.18255167724400864,0.010565816812276084
"experience:[32,128)",tune,9811,10,0.507119508082805,0.5104474569360922,0.0033279488532870836,0.6721244208941228,0.6672102741820406,-0.004914146712082237,0.0046089639726994425,0.603372508155163,0.20841355356301033,0.22093333124991804
"experience:[32,128)",2010,1118,1,0.507468818330259,0.5322003577817531,0.02473153945149414,0.6882194671312007,0.7012522361359571,0.013032769004756257,0.01318260322567106,0.5697186995970742,0.1942832611266447,0.02377194544112596
"experience:[32,128)",2011,959,1,0.48934177895723135,0.4765380604796663,-0.012803718477565042,0.6909698764480662,0.6611053180396246,-0.029864558408441603,0.01482398415119306,0.6131507137594809,0.21141287670693165,0.021945642102535724
"experience:[32,128)",2012,886,1,0.49048514279280553,0.4853273137697517,-0.005157829023053863,0.6796934292833469,0.6670428893905191,-0.012650539892827706,0.015283236135770865,0.5981459733473914,0.20687595266141315,0.019778955452182903
"experience:[32,128)",2013,828,1,0.5004060792739156,0.49879227053140096,-0.001613808742514574,0.6864654219008728,0.6714975845410628,-0.01496783735980996,0.01563048240661118,0.5888226844782548,0.20227004383304645,0.01819605817526293
"experience:[32,128)",2014,952,1,0.5038775979451653,0.5304621848739496,0.026584586928784334,0.683239909390483,0.6502100840336135,-0.03302982535686948,0.014895410942537166,0.6145133246107164,0.21209244641995548,0.02183386896429805
"experience:[32,128)",2015,967,1,0.4994323893085728,0.5180972078593589,0.018664818550786094,0.6644610764955498,0.6432264736297828,-0.021234602865767074,0.014825848975196478,0.61114830000852,0.21278330906779996,0.02205644570083746
"experience:[32,128)",2016,992,1,0.5114831483324611,0.5050403225806451,-0.006442825751815973,0.6562069270007146,0.6622983870967742,0.00609146009605955,0.014669434852167469,0.6148777767422808,0.21329269389814962,0.022764751605894702
"experience:[32,128)",2017,1053,1,0.521946867048952,0.5194681861348528,-0.002478680914099125,0.6587927453345789,0.6799620132953467,0.021169267960767825,0.014173437239573067,0.6117618619939698,0.21178054989568545,0.024042145281766448
"experience:[32,128)",2018,959,1,0.5258633553426745,0.5255474452554745,-0.0003159100872000462,0.6602464520963731,0.6684045881126173,0.008158136016244044,0.01466913777600302,0.5975826033747115,0.20621244694478127,0.02138843459865449
"experience:[32,128)",2019,1097,1,0.515831935375386,0.5059252506836828,-0.009906684691703157,0.6569925572046618,0.6618049225159526,0.0048123653112908315,0.013949977517508337,0.6144077654965061,0.21330681138182028,0.025155083927359382
"experience:[128,512)",tune,9132,10,0.5010342470298179,0.5010950503723172,6.0803342499199405e-05,0.67971754213508,0.6706088480070084,-0.009108694128071627,0.004765997039964321,0.600625854112493,0.20749114771308502,0.20470684853904927
"experience:[128,512)",2010,829,1,0.501799166572115,0.5090470446320868,0.007247878059971854,0.6932140722368781,0.6815440289505428,-0.011670043286335474,0.015763955825630397,0.5996018601880824,0.20589609701987416,0.018551539228779588
"experience:[128,512)",2011,949,1,0.4786745529956592,0.4731296101159115,-0.005544942879747672,0.7054905756224964,0.6986301369863014,-0.006860438636195018,0.014338060885146789,0.5704402148478098,0.19493689608725617,0.0202040667272737
"experience:[128,512)",2012,1023,1,0.4862495731671603,0.4809384164222874,-0.005311156744872885,0.6946276389764278,0.6999022482893451,0.005274609312917385,0.013833687465410237,0.5723422979975121,0.1956088903896465,0.02185213745060293
"experience:[128,512)",2013,911,1,0.4784223221352054,0.47091108671789245,-0.007511235417313032,0.7014916443215725,0.7058177826564215,0.004326138334848976,0.014340736161093609,0.549943889064569,0.18716632488720128,0.01869817432775332
"experience:[128,512)",2014,795,1,0.5108231161671271,0.5308176100628931,0.019994493895766068,0.7036084004489418,0.6855345911949685,-0.0180738092539733,0.016293891062787263,0.6120123480270698,0.2111264260379361,0.018158909333489605
"experience:[128,512)",2015,836,1,0.5021094060161903,0.4892344497607656,-0.012874956255424695,0.6701412675042681,0.6650717703349283,-0.005069497169339872,0.01581419824984366,0.6033863353843227,0.20884990314982416,0.018826266193225864
"experience:[128,512)",2016,977,1,0.5143091433484446,0.5168884339815762,0.002579290633131704,0.6557877627430294,0.6499488229273286,-0.005838939815700868,0.014846494651528909,0.6191532771004701,0.21516245497353884,0.022576425756779848
"experience:[128,512)",2017,916,1,0.5249443397684337,0.5262008733624454,0.0012565335940117244,0.6606346449956604,0.6255458515283843,-0.035088793467276135,0.015584088868265945,0.6373087573931779,0.2234516240834088,0.021787520406514556
"experience:[128,512)",2018,1026,1,0.5006397518031713,0.51364522417154,0.013005472368368567,0.6558223835717615,0.6354775828460039,-0.02034480072575773,0.01463134997921899,0.6282411839409691,0.21984222318632213,0.024056708767762718
"experience:[128,512)",2019,870,1,0.5161629434117079,0.5045977011494253,-0.011565242262282581,0.6609265372718642,0.6620689655172414,0.0011424282453772394,0.015668680623096516,0.6158031249355843,0.21334736823750944,0.019995100346867148
"experience:[512,inf)",tune,446,10,0.46273892354778173,0.42152466367713004,-0.041214259870651616,0.6856699065193861,0.679372197309417,-0.0062977092099690294,0.020633703810304407,0.5595048212930779,0.18949829229575327,0.009313247379887764
"experience:[512,inf)",2010,42,1,0.48682150536888746,0.4523809523809524,-0.034440552987935136,0.6860960661929024,0.6428571428571429,-0.04323892333575959,0.06894779172289418,0.5767356342348915,0.19677532181324314,0.0009040418242093545
"experience:[512,inf)",2011,27,1,0.4071135433271851,0.4074074074074074,0.000293864080222386,0.6675426040421404,0.6296296296296297,-0.037912974412510674,0.09470709717516786,0.6627359429575703,0.23464268426781748,0.000667831248035172
"experience:[512,inf)",2012,22,1,0.3928793864760054,0.3181818181818182,-0.07469756829418722,0.7041763080524384,0.8181818181818182,0.1140055101293798,0.06924461569445572,0.3891671923677195,0.11368840919599026,0.0003195371438415253
"experience:[512,inf)",2013,39,1,0.3556552477127208,0.28205128205128205,-0.07360396566143869,0.7214856479858995,0.7692307692307693,0.04774512124486968,0.05679299133508642,0.3967452976655291,0.12484646346460093,0.0005774825188085256
"experience:[512,inf)",2014,70,1,0.43850335375778204,0.4142857142857143,-0.02421763947206775,0.7280229326717919,0.7571428571428571,0.029119924471065227,0.047785212395612155,0.47950894281718043,0.15840440013607038,0.0012527291929985307
"experience:[512,inf)",2015,72,1,0.4748101165390739,0.5138888888888888,0.03907877234981502,0.6969485322301515,0.6805555555555556,-0.016392976674595865,0.055056704562818054,0.6330852258269087,0.21548682061379132,0.001701206847038047
"experience:[512,inf)",2016,43,1,0.5136888595386531,0.37209302325581395,-0.1415958362828391,0.6660085137221415,0.5581395348837209,-0.10786897883842074,0.07268635216705986,0.6636475927321197,0.23353455983250526,0.001065046147924205
"experience:[512,inf)",2017,37,1,0.5183220756835071,0.3783783783783784,-0.13994369730512868,0.6510924838863499,0.6486486486486487,-0.0024438352377012485,0.07328436365012984,0.5663576260097496,0.19334749873242998,0.0007820867418959742
"experience:[512,inf)",2018,57,1,0.5014364475066072,0.5263157894736842,0.024879341967076973,0.6556607380773157,0.6140350877192983,-0.04162565035801745,0.0609006312748375,0.603833314727373,0.20943036058945602,0.0012845599365328157
"experience:[512,inf)",2019,37,1,0.4783543627440164,0.3783783783783784,-0.0999759843656381,0.6512412026473622,0.7027027027027027,0.05146150005534055,0.07098325702598611,0.5494405003217632,0.18403870599656527,0.0007587257786036141
experience:missing,tune,0,0,,,,,,,,,,
experience:missing,2010,0,0,,,,,,,,,,
experience:missing,2011,0,0,,,,,,,,,,
experience:missing,2012,0,0,,,,,,,,,,
experience:missing,2013,0,0,,,,,,,,,,
experience:missing,2014,0,0,,,,,,,,,,
experience:missing,2015,0,0,,,,,,,,,,
experience:missing,2016,0,0,,,,,,,,,,
experience:missing,2017,0,0,,,,,,,,,,
experience:missing,2018,0,0,,,,,,,,,,
experience:missing,2019,0,0,,,,,,,,,,
"inactivity_days:[0,14)",tune,15021,10,0.5018243200496681,0.5042939884162173,0.0024696683665491976,0.6784735074642937,0.6762532454563611,-0.002220262007932497,0.0036888653028217698,0.5939716985544756,0.20439299244326634,0.33298682107885264
"inactivity_days:[0,14)",2010,1547,1,0.4964074904522734,0.513251454427925,0.016843963975651608,0.6906356213680742,0.6910148674854557,0.0003792461173815375,0.0113542397034539,0.5828685497089213,0.19930854561805145,0.033652968813902416
"inactivity_days:[0,14)",2011,1532,1,0.4836887197121033,0.48433420365535246,0.0006454839432491491,0.6989233673080045,0.7036553524804178,0.004731985172413185,0.01134997664870746,0.5794845202000282,0.1972488276406912,0.033133174775936525
"inactivity_days:[0,14)",2012,1594,1,0.4954937379881341,0.4905897114178168,-0.004904026570317316,0.6933838510260866,0.6969887076537014,0.00360485662761493,0.011013475953673553,0.5666961930051065,0.1932385625546636,0.03371328400575277
"inactivity_days:[0,14)",2013,1491,1,0.48674694909446814,0.4875922199865862,0.0008452708921180185,0.7012477467499567,0.7008718980549966,-0.0003758486949601041,0.011308280636383068,0.5608204889600438,0.19053718557952393,0.031207858066709906
"inactivity_days:[0,14)",2014,1459,1,0.499482999687817,0.5044551062371487,0.0049721065493316926,0.6970535287104807,0.6895133653187114,-0.0075401633917692125,0.011769682957286504,0.5907202759296588,0.20202694108610347,0.03216618954173965
"inactivity_days:[0,14)",2015,1421,1,0.4969968831018649,0.49472202674173116,-0.0022748563601337757,0.6671472331390588,0.6544686840253343,-0.012678549113724511,0.012165185002000513,0.606416315544625,0.21030899671634454,0.03216084139691394
"inactivity_days:[0,14)",2016,1568,1,0.519979778471043,0.5261479591836735,0.006168180712630471,0.6576632168458807,0.6619897959183674,0.004326579072486531,0.011652329694813746,0.6128305970988513,0.21278094501164255,0.03586319236586545
"inactivity_days:[0,14)",2017,1509,1,0.5202546911214183,0.5195493704440026,-0.0007053206774157675,0.6616562037824846,0.6600397614314115,-0.0016164423510730969,0.011848092934236387,0.6108540181645719,0.21169159060275405,0.034402430148926584
"inactivity_days:[0,14)",2018,1493,1,0.5032934537415887,0.5010046885465506,-0.002288765195038205,0.6585312298329971,0.6470194239785666,-0.011511805854430448,0.01196161660366763,0.6143825098455665,0.21360828715955066,0.03423427212060278
"inactivity_days:[0,14)",2019,1407,1,0.5164213719056392,0.5216773276474769,0.00525595574183768,0.6563701658615098,0.6531627576403696,-0.0032074082211400747,0.012354313735471271,0.618006558720694,0.21460675689897948,0.032452609842502665
"inactivity_days:[14,60)",tune,7606,10,0.506161436493953,0.5042072048382855,-0.0019542316556674074,0.6738107854185281,0.6655272153562977,-0.008283570062230454,0.005243797385155793,0.6044879381323955,0.20918642831396586,0.17159570267354635
"inactivity_days:[14,60)",2010,734,1,0.5145154123777527,0.5122615803814714,-0.002253831996281359,0.6953299102432151,0.7070844686648501,0.01175455842163505,0.0162751383869104,0.5711128655199103,0.19429530457677846,0.015645175908472572
"inactivity_days:[14,60)",2011,745,1,0.49573077563688966,0.4657718120805369,-0.02995896355635272,0.6957521489490529,0.6577181208053692,-0.03803402814368372,0.01663014087287695,0.5986387278730576,0.20720840687292347,0.01664498963444905
