year,event,match,winner,loser,winnerId,loserId,round,score,outcome,status,start,end,timestamp,estimatedStartTime,sourceLastUpdated,historicalPublicationTimeKnown,sourceFile,sourceSHA256,duplicateRecords,observedIndex,observedHasStats,observedDate,observedSource,cachedPositiveDenominators,cachedValidStats
2024,466,LS027,Ann Li,Peyton Stearns,326096,327573,R32,3-6 7-6(7) 6-2,completed,present,2024-07-15,2024-07-21,2024-07-16T21:04:15.313+00:00,False,2024-07-16T23:33:58.537+00:00,False,data/raw/wta/stats/_httpcache/2024/1ad4c94ca081164a49142e722300f34dc6e2482fec143411699ce93076eaa1a7.json,8290ee0c4fb73262c39dd9f7ddf3b98301d7f103eb769abd6795c27108e9b6d9,0,134443.0,True,2024-07-16,stats,False,False
2024,466,LS028,Astra Sharma,Anna Blinkova,319696,324267,R32,6-0 7-5,completed,present,2024-07-15,2024-07-21,2024-07-15T15:16:33.127+00:00,False,2024-07-15T17:08:00.143+00:00,False,data/raw/wta/stats/_httpcache/2024/1ad4c94ca081164a49142e722300f34dc6e2482fec143411699ce93076eaa1a7.json,8290ee0c4fb73262c39dd9f7ddf3b98301d7f103eb769abd6795c27108e9b6d9,0,134426.0,True,2024-07-15,stats,False,False
2024,466,LS029,Ajla Tomljanovic,Mayar Sherif,315232,318711,R32,3-6 7-5 6-3,completed,present,2024-07-15,2024-07-21,2024-07-16T17:02:23.58+00:00,False,2024-07-16T21:01:44.15+00:00,False,data/raw/wta/stats/_httpcache/2024/1ad4c94ca081164a49142e722300f34dc6e2482fec143411699ce93076eaa1a7.json,8290ee0c4fb73262c39dd9f7ddf3b98301d7f103eb769abd6795c27108e9b6d9,0,134440.0,True,2024-07-16,stats,False,False
2024,466,LS030,Noma Noha Akugue,Mona Barthel,328631,315365,R32,6-4 2-6 6-2,completed,present,2024-07-15,2024-07-21,2024-07-15T14:51:47.323+00:00,False,2024-07-15T17:16:04.743+00:00,False,data/raw/wta/stats/_httpcache/2024/1ad4c94ca081164a49142e722300f34dc6e2482fec143411699ce93076eaa1a7.json,8290ee0c4fb73262c39dd9f7ddf3b98301d7f103eb769abd6795c27108e9b6d9,0,134425.0,True,2024-07-15,stats,False,False
2024,528,LS001,Jelena Ostapenko,Ekaterina Alexandrova,319939,319007,F,6-2 6-3,completed,present,2024-01-29,2024-02-04,2024-02-04T12:49:40.86+00:00,False,2024-02-04T14:18:38.6+00:00,False,data/raw/wta/stats/_httpcache/2024/81da7ba1925fe3a1966b3c5de5383914ca07cd0c8f7450c9ddf3e9c0c2e668c9.json,304ae463c6bc856749d6f2961baf78ea36014ca31e076cee4f4a1486f2b98b17,0,132472.0,True,2024-01-29,historical,False,False
2024,528,LS002,Jelena Ostapenko,Anastasia Pavlyuchenkova,319939,313796,SF,6-2 6-3,completed,present,2024-01-29,2024-02-04,2024-02-03T16:19:45.577+00:00,False,2024-02-03T17:46:16.227+00:00,False,data/raw/wta/stats/_httpcache/2024/81da7ba1925fe3a1966b3c5de5383914ca07cd0c8f7450c9ddf3e9c0c2e668c9.json,304ae463c6bc856749d6f2961baf78ea36014ca31e076cee4f4a1486f2b98b17,0,132471.0,True,2024-01-29,historical,False,False
2024,528,LS003,Ekaterina Alexandrova,Donna Vekic,319007,318516,SF,5-7 7-6(4) 7-6(6),completed,present,2024-01-29,2024-02-04,2024-02-03T12:49:56.95+00:00,False,2024-02-03T16:15:41.29+00:00,False,data/raw/wta/stats/_httpcache/2024/81da7ba1925fe3a1966b3c5de5383914ca07cd0c8f7450c9ddf3e9c0c2e668c9.json,304ae463c6bc856749d6f2961baf78ea36014ca31e076cee4f4a1486f2b98b17,0,132470.0,True,2024-01-29,historical,False,False
2024,528,LS004,Jelena Ostapenko,Jodie Burrage,319939,323802,QF,6-1 6-2,completed,present,2024-01-29,2024-02-04,2024-02-02T15:49:53.373+00:00,False,2024-02-02T17:19:13.343+00:00,False,data/raw/wta/stats/_httpcache/2024/81da7ba1925fe3a1966b3c5de5383914ca07cd0c8f7450c9ddf3e9c0c2e668c9.json,304ae463c6bc856749d6f2961baf78ea36014ca31e076cee4f4a1486f2b98b17,0,132469.0,True,2024-01-29,historical,False,False
2024,528,LS005,Anastasia Pavlyuchenkova,Elise Mertens,313796,317964,QF,6-3 6-2,completed,present,2024-01-29,2024-02-04,2024-02-02T17:21:35.917+00:00,False,2024-02-02T18:53:43.303+00:00,False,data/raw/wta/stats/_httpcache/2024/81da7ba1925fe3a1966b3c5de5383914ca07cd0c8f7450c9ddf3e9c0c2e668c9.json,304ae463c6bc856749d6f2961baf78ea36014ca31e076cee4f4a1486f2b98b17,0,132468.0,True,2024-01-29,historical,False,False
2024,528,LS006,Donna Vekic,Clara Burel,318516,325320,QF,6-0 7-6(3),completed,present,2024-01-29,2024-02-04,2024-02-02T11:50:16.837+00:00,False,2024-02-02T13:39:14.12+00:00,False,data/raw/wta/stats/_httpcache/2024/81da7ba1925fe3a1966b3c5de5383914ca07cd0c8f7450c9ddf3e9c0c2e668c9.json,304ae463c6bc856749d6f2961baf78ea36014ca31e076cee4f4a1486f2b98b17,0,132467.0,True,2024-01-29,historical,False,False
2024,528,LS007,Ekaterina Alexandrova,Anastasia Potapova,319007,325601,QF,6-2 7-6(8),completed,present,2024-01-29,2024-02-04,2024-02-02T13:43:56.113+00:00,False,2024-02-02T15:22:30.433+00:00,False,data/raw/wta/stats/_httpcache/2024/81da7ba1925fe3a1966b3c5de5383914ca07cd0c8f7450c9ddf3e9c0c2e668c9.json,304ae463c6bc856749d6f2961baf78ea36014ca31e076cee4f4a1486f2b98b17,0,132466.0,True,2024-01-29,historical,False,False
2024,528,LS008,Jelena Ostapenko,Clara Tauson,319939,327793,R16,3-6 6-4 7-6(7),completed,present,2024-01-29,2024-02-04,2024-02-01T20:34:07.207+00:00,False,2024-02-01T23:10:58.363+00:00,False,data/raw/wta/stats/_httpcache/2024/81da7ba1925fe3a1966b3c5de5383914ca07cd0c8f7450c9ddf3e9c0c2e668c9.json,304ae463c6bc856749d6f2961baf78ea36014ca31e076cee4f4a1486f2b98b17,0,132465.0,True,2024-01-29,historical,False,False
2024,528,LS009,Jodie Burrage,Jaqueline Cristian,323802,320319,R16,6-3 7-6(5),completed,present,2024-01-29,2024-02-04,2024-01-31T10:47:28.803+00:00,False,2024-01-31T12:42:49.277+00:00,False,data/raw/wta/stats/_httpcache/2024/81da7ba1925fe3a1966b3c5de5383914ca07cd0c8f7450c9ddf3e9c0c2e668c9.json,304ae463c6bc856749d6f2961baf78ea36014ca31e076cee4f4a1486f2b98b17,0,132464.0,True,2024-01-29,historical,False,False
2024,528,LS010,Elise Mertens,Lucia Bronzetti,317964,322280,R16,6-1 6-3,completed,present,2024-01-29,2024-02-04,2024-02-01T12:43:30.897+00:00,False,2024-02-01T14:25:40.843+00:00,False,data/raw/wta/stats/_httpcache/2024/81da7ba1925fe3a1966b3c5de5383914ca07cd0c8f7450c9ddf3e9c0c2e668c9.json,304ae463c6bc856749d6f2961baf78ea36014ca31e076cee4f4a1486f2b98b17,0,132463.0,True,2024-01-29,historical,False,False
2024,528,LS011,Anastasia Pavlyuchenkova,Katie Boulter,313796,319125,R16,7-6(2) 6-4,completed,present,2024-01-29,2024-02-04,2024-01-31T19:23:00.997+00:00,False,2024-01-31T21:13:48.32+00:00,False,data/raw/wta/stats/_httpcache/2024/81da7ba1925fe3a1966b3c5de5383914ca07cd0c8f7450c9ddf3e9c0c2e668c9.json,304ae463c6bc856749d6f2961baf78ea36014ca31e076cee4f4a1486f2b98b17,0,132462.0,True,2024-01-29,historical,False,False
2024,528,LS012,Clara Burel,Katerina Siniakova,325320,320301,R16,6-3 5-7 6-4,completed,present,2024-01-29,2024-02-04,2024-02-01T12:50:38.86+00:00,False,2024-02-01T15:33:12.007+00:00,False,data/raw/wta/stats/_httpcache/2024/81da7ba1925fe3a1966b3c5de5383914ca07cd0c8f7450c9ddf3e9c0c2e668c9.json,304ae463c6bc856749d6f2961baf78ea36014ca31e076cee4f4a1486f2b98b17,0,132461.0,True,2024-01-29,historical,False,False
2024,528,LS013,Donna Vekic,Dayana Yastremska,318516,324261,R16,6-1 6-1,completed,present,2024-01-29,2024-02-04,2024-02-01T14:50:48.853+00:00,False,2024-02-01T16:13:06.843+00:00,False,data/raw/wta/stats/_httpcache/2024/81da7ba1925fe3a1966b3c5de5383914ca07cd0c8f7450c9ddf3e9c0c2e668c9.json,304ae463c6bc856749d6f2961baf78ea36014ca31e076cee4f4a1486f2b98b17,0,132460.0,True,2024-01-29,historical,False,False
2024,528,LS014,Anastasia Potapova,Elisabetta Cocciaretto,325601,327909,R16,2-6 7-6(9) 7-5,completed,present,2024-01-29,2024-02-04,2024-02-01T17:19:29.893+00:00,False,2024-02-01T20:32:05.513+00:00,False,data/raw/wta/stats/_httpcache/2024/81da7ba1925fe3a1966b3c5de5383914ca07cd0c8f7450c9ddf3e9c0c2e668c9.json,304ae463c6bc856749d6f2961baf78ea36014ca31e076cee4f4a1486f2b98b17,0,132459.0,True,2024-01-29,historical,False,False
2024,528,LS015,Ekaterina Alexandrova,Jule Niemeier,319007,325940,R16,6-3 6-0,completed,present,2024-01-29,2024-02-04,2024-01-31T18:00:23.7+00:00,False,2024-01-31T19:19:45.35+00:00,False,data/raw/wta/stats/_httpcache/2024/81da7ba1925fe3a1966b3c5de5383914ca07cd0c8f7450c9ddf3e9c0c2e668c9.json,304ae463c6bc856749d6f2961baf78ea36014ca31e076cee4f4a1486f2b98b17,0,132458.0,True,2024-01-29,historical,False,False
2024,528,LS017,Clara Tauson,Camila Giorgi,327793,314610,R32,3-6 6-3 6-3,completed,present,2024-01-29,2024-02-04,2024-01-30T12:48:36.16+00:00,False,2024-01-30T15:14:32.463+00:00,False,data/raw/wta/stats/_httpcache/2024/81da7ba1925fe3a1966b3c5de5383914ca07cd0c8f7450c9ddf3e9c0c2e668c9.json,304ae463c6bc856749d6f2961baf78ea36014ca31e076cee4f4a1486f2b98b17,0,132457.0,True,2024-01-29,historical,False,False
2024,528,LS018,Jaqueline Cristian,Nadia Podoroska,320319,319112,R32,6-3 6-4,completed,present,2024-01-29,2024-02-04,2024-01-30T12:48:53.333+00:00,False,2024-01-30T14:36:13.023+00:00,False,data/raw/wta/stats/_httpcache/2024/81da7ba1925fe3a1966b3c5de5383914ca07cd0c8f7450c9ddf3e9c0c2e668c9.json,304ae463c6bc856749d6f2961baf78ea36014ca31e076cee4f4a1486f2b98b17,0,132456.0,True,2024-01-29,historical,False,False
2024,528,LS019,Jodie Burrage,Varvara Gracheva,323802,325836,R32,6-4 6-0,completed,present,2024-01-29,2024-02-04,2024-01-30T10:46:49.797+00:00,False,2024-01-30T12:16:38.137+00:00,False,data/raw/wta/stats/_httpcache/2024/81da7ba1925fe3a1966b3c5de5383914ca07cd0c8f7450c9ddf3e9c0c2e668c9.json,304ae463c6bc856749d6f2961baf78ea36014ca31e076cee4f4a1486f2b98b17,0,132455.0,True,2024-01-29,historical,False,False
2024,528,LS021,Lucia Bronzetti,Angelique Kerber,322280,311470,R32,6-1 6-3,completed,present,2024-01-29,2024-02-04,2024-01-30T17:17:22.867+00:00,False,2024-01-30T18:41:13.9+00:00,False,data/raw/wta/stats/_httpcache/2024/81da7ba1925fe3a1966b3c5de5383914ca07cd0c8f7450c9ddf3e9c0c2e668c9.json,304ae463c6bc856749d6f2961baf78ea36014ca31e076cee4f4a1486f2b98b17,0,132454.0,True,2024-01-29,historical,False,False
2024,528,LS022,Anastasia Pavlyuchenkova,Martina Trevisan,313796,316266,R32,6-4 6-0,completed,present,2024-01-29,2024-02-04,2024-01-29T13:42:27.88+00:00,False,2024-01-29T15:02:23.247+00:00,False,data/raw/wta/stats/_httpcache/2024/81da7ba1925fe3a1966b3c5de5383914ca07cd0c8f7450c9ddf3e9c0c2e668c9.json,304ae463c6bc856749d6f2961baf78ea36014ca31e076cee4f4a1486f2b98b17,0,132453.0,True,2024-01-29,historical,False,False
2024,528,LS023,Katie Boulter,Jasmine Paolini,319125,319280,R32,6-2 6-2,completed,present,2024-01-29,2024-02-04,2024-01-29T15:06:37.287+00:00,False,2024-01-29T16:34:49.207+00:00,False,data/raw/wta/stats/_httpcache/2024/81da7ba1925fe3a1966b3c5de5383914ca07cd0c8f7450c9ddf3e9c0c2e668c9.json,304ae463c6bc856749d6f2961baf78ea36014ca31e076cee4f4a1486f2b98b17,0,132452.0,True,2024-01-29,historical,False,False
2024,528,LS024,Katerina Siniakova,Petra Martic,320301,313711,R32,4-6 6-3 7-5,completed,present,2024-01-29,2024-02-04,2024-01-31T15:17:29.533+00:00,False,2024-01-31T17:58:18.89+00:00,False,data/raw/wta/stats/_httpcache/2024/81da7ba1925fe3a1966b3c5de5383914ca07cd0c8f7450c9ddf3e9c0c2e668c9.json,304ae463c6bc856749d6f2961baf78ea36014ca31e076cee4f4a1486f2b98b17,0,132451.0,True,2024-01-29,historical,False,False
2024,528,LS025,Clara Burel,Sinja Kraus,325320,327061,R32,6-1 6-4,completed,present,2024-01-29,2024-02-04,2024-01-30T18:45:41.143+00:00,False,2024-01-30T20:19:12.637+00:00,False,data/raw/wta/stats/_httpcache/2024/81da7ba1925fe3a1966b3c5de5383914ca07cd0c8f7450c9ddf3e9c0c2e668c9.json,304ae463c6bc856749d6f2961baf78ea36014ca31e076cee4f4a1486f2b98b17,0,132450.0,True,2024-01-29,historical,False,False
2024,528,LS026,Dayana Yastremska,Erika Andreeva,324261,330151,R32,7-6(4) 3-6 6-2,completed,present,2024-01-29,2024-02-04,2024-01-31T12:35:27.14+00:00,False,2024-01-31T15:14:28.917+00:00,False,data/raw/wta/stats/_httpcache/2024/81da7ba1925fe3a1966b3c5de5383914ca07cd0c8f7450c9ddf3e9c0c2e668c9.json,304ae463c6bc856749d6f2961baf78ea36014ca31e076cee4f4a1486f2b98b17,0,132449.0,True,2024-01-29,historical,False,False
2024,528,LS028,Anastasia Potapova,Sara Errani,325601,310761,R32,6-4 6-3,completed,present,2024-01-29,2024-02-04,2024-01-31T10:41:06.843+00:00,False,2024-01-31T12:31:23.193+00:00,False,data/raw/wta/stats/_httpcache/2024/81da7ba1925fe3a1966b3c5de5383914ca07cd0c8f7450c9ddf3e9c0c2e668c9.json,304ae463c6bc856749d6f2961baf78ea36014ca31e076cee4f4a1486f2b98b17,0,132448.0,True,2024-01-29,historical,False,False
2024,528,LS029,Elisabetta Cocciaretto,Lucrezia Stefanini,327909,323149,R32,6-2 6-0,completed,present,2024-01-29,2024-02-04,2024-01-30T14:40:26.62+00:00,False,2024-01-30T16:13:49.82+00:00,False,data/raw/wta/stats/_httpcache/2024/81da7ba1925fe3a1966b3c5de5383914ca07cd0c8f7450c9ddf3e9c0c2e668c9.json,304ae463c6bc856749d6f2961baf78ea36014ca31e076cee4f4a1486f2b98b17,0,132447.0,True,2024-01-29,historical,False,False
2024,528,LS030,Jule Niemeier,Anna Blinkova,325940,324267,R32,6-3 6-4,completed,present,2024-01-29,2024-02-04,2024-01-30T15:17:30.5+00:00,False,2024-01-30T16:51:26.747+00:00,False,data/raw/wta/stats/_httpcache/2024/81da7ba1925fe3a1966b3c5de5383914ca07cd0c8f7450c9ddf3e9c0c2e668c9.json,304ae463c6bc856749d6f2961baf78ea36014ca31e076cee4f4a1486f2b98b17,0,132446.0,True,2024-01-29,historical,False,False
2024,609,LS001,Iga Swiatek,Maria Sakkari,326408,318312,F,6-4 6-0,completed,present,2024-03-06,2024-03-17,2024-03-17T17:50:04.203+00:00,False,2024-03-17T19:17:04.893+00:00,False,data/raw/wta/stats/_httpcache/2024/3453809bb278a6d779dd31c05d1c5c63872fe2c858e98a30e82af9391e7cb11c.json,dba8553c6fea6c6c37d2d84075b99a9abfdd8970b7c9c75469cd46094354653a,1,133038.0,True,2024-03-06,historical,False,False
2024,609,LS002,Iga Swiatek,Marta Kostyuk,326408,326482,SF,6-2 6-1,completed,present,2024-03-06,2024-03-17,2024-03-15T22:49:47.743+00:00,False,2024-03-16T00:17:25.857+00:00,False,data/raw/wta/stats/_httpcache/2024/3453809bb278a6d779dd31c05d1c5c63872fe2c858e98a30e82af9391e7cb11c.json,dba8553c6fea6c6c37d2d84075b99a9abfdd8970b7c9c75469cd46094354653a,1,133037.0,True,2024-03-06,historical,False,False
2024,609,LS003,Maria Sakkari,Coco Gauff,318312,328560,SF,6-4 6-7(5) 6-2,completed,present,2024-03-06,2024-03-17,2024-03-16T00:49:11.767+00:00,False,2024-03-16T06:12:09.283+00:00,False,data/raw/wta/stats/_httpcache/2024/3453809bb278a6d779dd31c05d1c5c63872fe2c858e98a30e82af9391e7cb11c.json,dba8553c6fea6c6c37d2d84075b99a9abfdd8970b7c9c75469cd46094354653a,1,133036.0,True,2024-03-06,historical,False,False
2024,609,LS005,Marta Kostyuk,Anastasia Potapova,326482,325601,QF,6-0 7-5,completed,present,2024-03-06,2024-03-17,2024-03-14T17:46:46.197+00:00,False,2024-03-14T19:16:51.437+00:00,False,data/raw/wta/stats/_httpcache/2024/3453809bb278a6d779dd31c05d1c5c63872fe2c858e98a30e82af9391e7cb11c.json,dba8553c6fea6c6c37d2d84075b99a9abfdd8970b7c9c75469cd46094354653a,1,133034.0,True,2024-03-06,historical,False,False
2024,609,LS006,Coco Gauff,Yue Yuan,328560,324325,QF,6-4 6-3,completed,present,2024-03-06,2024-03-17,2024-03-14T22:11:17.43+00:00,False,2024-03-14T23:59:33.78+00:00,False,data/raw/wta/stats/_httpcache/2024/3453809bb278a6d779dd31c05d1c5c63872fe2c858e98a30e82af9391e7cb11c.json,dba8553c6fea6c6c37d2d84075b99a9abfdd8970b7c9c75469cd46094354653a,1,133033.0,True,2024-03-06,historical,False,False
2024,609,LS007,Maria Sakkari,Emma Navarro,318312,325410,QF,5-7 6-2 6-4,completed,present,2024-03-06,2024-03-17,2024-03-15T00:45:11.773+00:00,False,2024-03-15T04:02:25.29+00:00,False,data/raw/wta/stats/_httpcache/2024/3453809bb278a6d779dd31c05d1c5c63872fe2c858e98a30e82af9391e7cb11c.json,dba8553c6fea6c6c37d2d84075b99a9abfdd8970b7c9c75469cd46094354653a,1,133032.0,True,2024-03-06,historical,False,False
2024,609,LS008,Iga Swiatek,Yulia Putintseva,326408,317683,R16,6-1 6-2,completed,present,2024-03-06,2024-03-17,2024-03-13T02:54:33.723+00:00,False,2024-03-13T04:21:50.08+00:00,False,data/raw/wta/stats/_httpcache/2024/3453809bb278a6d779dd31c05d1c5c63872fe2c858e98a30e82af9391e7cb11c.json,dba8553c6fea6c6c37d2d84075b99a9abfdd8970b7c9c75469cd46094354653a,1,133031.0,True,2024-03-06,historical,False,False
2024,609,LS009,Caroline Wozniacki,Angelique Kerber,313402,311470,R16,6-4 6-2,completed,present,2024-03-06,2024-03-17,2024-03-13T00:54:53.647+00:00,False,2024-03-13T02:38:21.667+00:00,False,data/raw/wta/stats/_httpcache/2024/3453809bb278a6d779dd31c05d1c5c63872fe2c858e98a30e82af9391e7cb11c.json,dba8553c6fea6c6c37d2d84075b99a9abfdd8970b7c9c75469cd46094354653a,1,133030.0,True,2024-03-06,historical,False,False
2024,609,LS010,Anastasia Potapova,Jasmine Paolini,325601,319280,R16,7-5 0-6 6-3,completed,present,2024-03-06,2024-03-17,2024-03-12T17:51:51.91+00:00,False,2024-03-12T19:54:51.367+00:00,False,data/raw/wta/stats/_httpcache/2024/3453809bb278a6d779dd31c05d1c5c63872fe2c858e98a30e82af9391e7cb11c.json,dba8553c6fea6c6c37d2d84075b99a9abfdd8970b7c9c75469cd46094354653a,1,133029.0,True,2024-03-06,historical,False,False
2024,609,LS011,Marta Kostyuk,Anastasia Pavlyuchenkova,326482,313796,R16,6-4 6-1,completed,present,2024-03-06,2024-03-17,2024-03-12T19:45:12.22+00:00,False,2024-03-12T21:28:32.217+00:00,False,data/raw/wta/stats/_httpcache/2024/3453809bb278a6d779dd31c05d1c5c63872fe2c858e98a30e82af9391e7cb11c.json,dba8553c6fea6c6c37d2d84075b99a9abfdd8970b7c9c75469cd46094354653a,1,133028.0,True,2024-03-06,historical,False,False
2024,609,LS012,Yue Yuan,Daria Kasatkina,324325,322082,R16,4-6 6-4 6-3,completed,present,2024-03-06,2024-03-17,2024-03-14T00:59:37.937+00:00,False,2024-03-14T03:46:37.79+00:00,False,data/raw/wta/stats/_httpcache/2024/3453809bb278a6d779dd31c05d1c5c63872fe2c858e98a30e82af9391e7cb11c.json,dba8553c6fea6c6c37d2d84075b99a9abfdd8970b7c9c75469cd46094354653a,1,133027.0,True,2024-03-06,historical,False,False
2024,609,LS013,Coco Gauff,Elise Mertens,328560,317964,R16,6-0 6-2,completed,present,2024-03-06,2024-03-17,2024-03-13T20:06:34.857+00:00,False,2024-03-13T21:27:17.62+00:00,False,data/raw/wta/stats/_httpcache/2024/3453809bb278a6d779dd31c05d1c5c63872fe2c858e98a30e82af9391e7cb11c.json,dba8553c6fea6c6c37d2d84075b99a9abfdd8970b7c9c75469cd46094354653a,1,133026.0,True,2024-03-06,historical,False,False
2024,609,LS014,Maria Sakkari,Diane Parry,318312,327077,R16,6-2 3-6 6-3,completed,present,2024-03-06,2024-03-17,2024-03-13T22:26:26.45+00:00,False,2024-03-14T00:56:08.497+00:00,False,data/raw/wta/stats/_httpcache/2024/3453809bb278a6d779dd31c05d1c5c63872fe2c858e98a30e82af9391e7cb11c.json,dba8553c6fea6c6c37d2d84075b99a9abfdd8970b7c9c75469cd46094354653a,1,133025.0,True,2024-03-06,historical,False,False
2024,609,LS015,Emma Navarro,Aryna Sabalenka,325410,320760,R16,6-3 3-6 6-2,completed,present,2024-03-06,2024-03-17,2024-03-13T17:45:54.117+00:00,False,2024-03-13T20:03:24.727+00:00,False,data/raw/wta/stats/_httpcache/2024/3453809bb278a6d779dd31c05d1c5c63872fe2c858e98a30e82af9391e7cb11c.json,dba8553c6fea6c6c37d2d84075b99a9abfdd8970b7c9c75469cd46094354653a,1,133024.0,True,2024-03-06,historical,False,False
2024,609,LS016,Iga Swiatek,Linda Noskova,326408,329668,R32,6-4 6-0,completed,present,2024-03-06,2024-03-17,2024-03-10T17:45:59.247+00:00,False,2024-03-10T19:21:54.1+00:00,False,data/raw/wta/stats/_httpcache/2024/3453809bb278a6d779dd31c05d1c5c63872fe2c858e98a30e82af9391e7cb11c.json,dba8553c6fea6c6c37d2d84075b99a9abfdd8970b7c9c75469cd46094354653a,1,133023.0,True,2024-03-06,historical,False,False
2024,609,LS017,Yulia Putintseva,Madison Keys,317683,316959,R32,6-4 6-1,completed,present,2024-03-06,2024-03-17,2024-03-10T19:34:17.243+00:00,False,2024-03-10T21:12:11.963+00:00,False,data/raw/wta/stats/_httpcache/2024/3453809bb278a6d779dd31c05d1c5c63872fe2c858e98a30e82af9391e7cb11c.json,dba8553c6fea6c6c37d2d84075b99a9abfdd8970b7c9c75469cd46094354653a,1,133022.0,True,2024-03-06,historical,False,False
2024,609,LS018,Angelique Kerber,Veronika Kudermetova,311470,319526,R32,6-4 7-5,completed,present,2024-03-06,2024-03-17,2024-03-10T22:17:25.637+00:00,False,2024-03-11T00:21:23.893+00:00,False,data/raw/wta/stats/_httpcache/2024/3453809bb278a6d779dd31c05d1c5c63872fe2c858e98a30e82af9391e7cb11c.json,dba8553c6fea6c6c37d2d84075b99a9abfdd8970b7c9c75469cd46094354653a,1,133021.0,True,2024-03-06,historical,False,False
2024,609,LS019,Caroline Wozniacki,Katie Volynets,313402,327391,R32,6-2 4-6 6-0,completed,present,2024-03-06,2024-03-17,2024-03-11T00:46:13.71+00:00,False,2024-03-11T03:18:38.15+00:00,False,data/raw/wta/stats/_httpcache/2024/3453809bb278a6d779dd31c05d1c5c63872fe2c858e98a30e82af9391e7cb11c.json,dba8553c6fea6c6c37d2d84075b99a9abfdd8970b7c9c75469cd46094354653a,1,133020.0,True,2024-03-06,historical,False,False
2024,609,LS020,Anastasia Potapova,Nadia Podoroska,325601,319112,R32,6-1 6-1,completed,present,2024-03-06,2024-03-17,2024-03-10T21:14:30.797+00:00,False,2024-03-10T22:29:47.68+00:00,False,data/raw/wta/stats/_httpcache/2024/3453809bb278a6d779dd31c05d1c5c63872fe2c858e98a30e82af9391e7cb11c.json,dba8553c6fea6c6c37d2d84075b99a9abfdd8970b7c9c75469cd46094354653a,1,133019.0,True,2024-03-06,historical,False,False
2024,609,LS021,Jasmine Paolini,Anna Kalinskaya,319280,323942,R32,6-3 3-6 6-4,completed,present,2024-03-06,2024-03-17,2024-03-10T19:48:40.66+00:00,False,2024-03-10T22:13:49.3+00:00,False,data/raw/wta/stats/_httpcache/2024/3453809bb278a6d779dd31c05d1c5c63872fe2c858e98a30e82af9391e7cb11c.json,dba8553c6fea6c6c37d2d84075b99a9abfdd8970b7c9c75469cd46094354653a,1,133018.0,True,2024-03-06,historical,False,False
2024,609,LS022,Anastasia Pavlyuchenkova,Beatriz Haddad Maia,313796,318176,R32,2-6 6-4 6-3,completed,present,2024-03-06,2024-03-17,2024-03-11T02:59:50.21+00:00,False,2024-03-11T05:59:31.39+00:00,False,data/raw/wta/stats/_httpcache/2024/3453809bb278a6d779dd31c05d1c5c63872fe2c858e98a30e82af9391e7cb11c.json,dba8553c6fea6c6c37d2d84075b99a9abfdd8970b7c9c75469cd46094354653a,1,133017.0,True,2024-03-06,historical,False,False
2024,609,LS024,Yue Yuan,Caroline Dolehide,324325,322052,R32,1-6 6-4 7-6(2),completed,present,2024-03-06,2024-03-17,2024-03-11T17:45:37.153+00:00,False,2024-03-11T20:36:22.267+00:00,False,data/raw/wta/stats/_httpcache/2024/3453809bb278a6d779dd31c05d1c5c63872fe2c858e98a30e82af9391e7cb11c.json,dba8553c6fea6c6c37d2d84075b99a9abfdd8970b7c9c75469cd46094354653a,1,133015.0,True,2024-03-06,historical,False,False
2024,609,LS025,Daria Kasatkina,Sloane Stephens,322082,315683,R32,2-6 6-4 6-4,completed,present,2024-03-06,2024-03-17,2024-03-11T20:39:11.433+00:00,False,2024-03-11T23:05:32.02+00:00,False,data/raw/wta/stats/_httpcache/2024/3453809bb278a6d779dd31c05d1c5c63872fe2c858e98a30e82af9391e7cb11c.json,dba8553c6fea6c6c37d2d84075b99a9abfdd8970b7c9c75469cd46094354653a,1,133014.0,True,2024-03-06,historical,False,False
2024,609,LS026,Elise Mertens,Naomi Osaka,317964,319998,R32,7-5 6-4,completed,present,2024-03-06,2024-03-17,2024-03-11T21:47:46.74+00:00,False,2024-03-12T00:00:45.8+00:00,False,data/raw/wta/stats/_httpcache/2024/3453809bb278a6d779dd31c05d1c5c63872fe2c858e98a30e82af9391e7cb11c.json,dba8553c6fea6c6c37d2d84075b99a9abfdd8970b7c9c75469cd46094354653a,1,133013.0,True,2024-03-06,historical,False,False
2024,609,LS027,Coco Gauff,Lucia Bronzetti,328560,322280,R32,6-2 7-6(5),completed,present,2024-03-06,2024-03-17,2024-03-11T17:49:06.23+00:00,False,2024-03-11T19:56:42.417+00:00,False,data/raw/wta/stats/_httpcache/2024/3453809bb278a6d779dd31c05d1c5c63872fe2c858e98a30e82af9391e7cb11c.json,dba8553c6fea6c6c37d2d84075b99a9abfdd8970b7c9c75469cd46094354653a,1,133012.0,True,2024-03-06,historical,False,False
2024,609,LS028,Diane Parry,Anna Blinkova,327077,324267,R32,6-4 6-3,completed,present,2024-03-06,2024-03-17,2024-03-11T23:09:20.213+00:00,False,2024-03-12T01:15:45.513+00:00,False,data/raw/wta/stats/_httpcache/2024/3453809bb278a6d779dd31c05d1c5c63872fe2c858e98a30e82af9391e7cb11c.json,dba8553c6fea6c6c37d2d84075b99a9abfdd8970b7c9c75469cd46094354653a,1,133011.0,True,2024-03-06,historical,False,False
