year,event,match,winner,loser,winnerId,loserId,round,score,outcome,status,start,end,timestamp,estimatedStartTime,sourceLastUpdated,historicalPublicationTimeKnown,sourceFile,sourceSHA256,duplicateRecords,observedIndex,observedHasStats,observedDate,observedSource,cachedPositiveDenominators,cachedValidStats
2025,1017,LS050,Varvara Gracheva,Sofia Kenin,325836,320942,R64,6-7(7) 6-3 6-3,completed,present,2025-08-07,2025-08-18,2025-08-10T21:29:00.9+00:00,False,2025-08-11T00:15:02.96+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139424.0,True,2025-08-10,stats,False,False
2025,1017,LS051,Karolina Muchova,Caroline Garcia,322191,315391,R64,7-6(3) 7-6(0),completed,present,2025-08-07,2025-08-18,2025-08-11T00:22:21.94+00:00,False,2025-08-11T02:46:46.393+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139429.0,True,2025-08-11,stats,False,False
2025,1017,LS052,Clara Tauson,Ajla Tomljanovic,327793,315232,R64,6-3 6-7(5) 6-4,completed,present,2025-08-07,2025-08-18,2025-08-10T17:16:44.193+00:00,False,2025-08-10T20:04:15.667+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139418.0,True,2025-08-10,stats,False,False
2025,1017,LS053,Veronika Kudermetova,Belinda Bencic,319526,319001,R64,6-4 7-6(0),completed,present,2025-08-07,2025-08-18,2025-08-10T14:52:54.783+00:00,False,2025-08-10T17:05:54.713+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139414.0,True,2025-08-10,stats,False,False
2025,1017,LS054,Magda Linette,Rebecca Sramkova,315130,320228,R64,7-6(4) 6-0,completed,present,2025-08-07,2025-08-18,2025-08-10T16:16:25.047+00:00,False,2025-08-10T18:04:41.803+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139416.0,True,2025-08-10,stats,False,False
2025,1017,LS055,Jessica Pegula,Kimberly Birrell,316956,320728,R64,6-4 6-3,completed,present,2025-08-07,2025-08-18,2025-08-10T19:00:59.193+00:00,False,2025-08-10T20:36:37.933+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139421.0,True,2025-08-10,stats,False,False
2025,1017,LS056,Jasmine Paolini,Maria Sakkari,319280,318312,R64,7-6(2) 7-6(5),completed,present,2025-08-07,2025-08-18,2025-08-10T14:56:19.727+00:00,False,2025-08-10T17:21:39.153+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139415.0,True,2025-08-10,stats,False,False
2025,1017,LS057,Ashlyn Krueger,Anastasija Sevastova,329409,313987,R64,6-4 0-6 6-3,completed,present,2025-08-07,2025-08-18,2025-08-10T14:44:59.98+00:00,False,2025-08-10T16:59:18.41+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139412.0,True,2025-08-10,stats,False,False
2025,1017,LS058,Iva Jovic,Linda Noskova,332285,329668,R64,6-3 6-0,completed,present,2025-08-07,2025-08-18,2025-08-10T20:20:56.87+00:00,False,2025-08-10T21:49:33.147+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139422.0,True,2025-08-10,stats,False,False
2025,1017,LS059,Barbora Krejcikova,Elina Svitolina,318314,316738,R64,2-6 6-4 6-3,completed,present,2025-08-07,2025-08-18,2025-08-10T22:42:42.447+00:00,False,2025-08-11T01:09:53.507+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139425.0,True,2025-08-10,stats,False,False
2025,1017,LS060,Lucia Bronzetti,Daria Kasatkina,322280,322082,R64,6-3 1-6 6-4,completed,present,2025-08-07,2025-08-18,2025-08-10T18:47:31.513+00:00,False,2025-08-10T21:05:53.337+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139420.0,True,2025-08-10,stats,False,False
2025,1017,LS062,Dayana Yastremska,Viktoriya Tomova,324261,317584,R64,6-4 2-6 6-2,completed,present,2025-08-07,2025-08-18,2025-08-10T14:46:27.517+00:00,False,2025-08-10T17:13:19.223+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139413.0,True,2025-08-10,stats,False,False
2025,1017,LS063,Coco Gauff,Xinyu Wang,328560,326376,R64,6-3 6-2,completed,present,2025-08-07,2025-08-18,2025-08-10T17:25:30.023+00:00,False,2025-08-10T18:51:18.873+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139419.0,True,2025-08-10,stats,False,False
2025,1017,LS065,Marketa Vondrousova,Jaqueline Cristian,323027,320319,R128,6-3 6-1,completed,present,2025-08-07,2025-08-18,2025-08-07T17:36:43.44+00:00,False,2025-08-07T18:59:54.717+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139366.0,True,2025-08-07,stats,False,False
2025,1017,LS066,Olga Danilovic,Katie Boulter,324934,319125,R128,6-0 7-5,completed,present,2025-08-07,2025-08-18,2025-08-07T21:02:43.177+00:00,False,2025-08-07T23:46:36.793+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139371.0,True,2025-08-07,stats,False,False
2025,1017,LS069,Jessica Bouzas Maneiro,Venus Williams,328139,230220,R128,6-4 6-4,completed,present,2025-08-07,2025-08-18,2025-08-07T19:03:16.05+00:00,False,2025-08-07T20:46:58.87+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139369.0,True,2025-08-07,stats,False,False
2025,1017,LS070,Taylor Townsend,Danielle Collins,318609,316925,R128,6-4 7-6(2),completed,present,2025-08-07,2025-08-18,2025-08-08T16:56:07.413+00:00,False,2025-08-08T18:50:06.76+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139383.0,True,2025-08-08,stats,False,False
2025,1017,LS073,Renata Zarazua,Yulia Putintseva,320716,317683,R128,3-6 6-4 6-2,completed,present,2025-08-07,2025-08-18,2025-08-07T18:13:55.85+00:00,False,2025-08-07T21:00:21.73+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139367.0,True,2025-08-07,stats,False,False
2025,1017,LS074,Clervie Ngounoue,Hailey Baptiste,330788,327101,R128,6-1 4-6 6-1,completed,present,2025-08-07,2025-08-18,2025-08-08T00:17:29.487+00:00,False,2025-08-08T02:27:35.477+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139375.0,True,2025-08-08,stats,False,False
2025,1017,LS077,Aoi Ito,Elena-Gabriela Ruse,329009,320408,R128,6-2 7-6(6),completed,present,2025-08-07,2025-08-18,2025-08-07T18:34:30.917+00:00,False,2025-08-07T20:36:41.853+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139368.0,True,2025-08-07,stats,False,False
2025,1017,LS078,Eva Lys,Bernarda Pera,325826,317708,R128,6-2 4-6 7-5,completed,present,2025-08-07,2025-08-18,2025-08-07T19:19:52.343+00:00,False,2025-08-07T21:33:06.713+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139370.0,True,2025-08-07,stats,False,False
2025,1017,LS081,Anastasia Potapova,Laura Siegemund,325601,310926,R128,6-4 6-4,completed,present,2025-08-07,2025-08-18,2025-08-07T16:38:54.68+00:00,False,2025-08-07T18:31:20.953+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139365.0,True,2025-08-07,stats,False,False
2025,1017,LS082,Tatjana Maria,Whitney Osuigwe,310440,326101,R128,6-2 6-3,completed,present,2025-08-07,2025-08-18,2025-08-07T21:35:25.06+00:00,False,2025-08-08T00:11:54.307+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139372.0,True,2025-08-07,stats,False,False
2025,1017,LS085,Sorana Cirstea,Donna Vekic,312469,318516,R128,6-1 4-6 6-3,completed,present,2025-08-07,2025-08-18,2025-08-07T14:47:33.37+00:00,False,2025-08-07T17:33:09.033+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139363.0,True,2025-08-07,stats,False,False
2025,1017,LS086,Yue Yuan,Cristina Bucsa,324325,321158,R128,6-2 6-2,completed,present,2025-08-07,2025-08-18,2025-08-08T23:10:10.24+00:00,False,2025-08-09T00:47:05.923+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139394.0,True,2025-08-08,stats,False,False
2025,1017,LS089,Lulu Sun,Antonia Ruzic,324576,329505,R128,6-4 6-4,completed,present,2025-08-07,2025-08-18,2025-08-08T14:47:58.063+00:00,False,2025-08-08T16:36:31.43+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139379.0,True,2025-08-08,stats,False,False
2025,1017,LS090,Maya Joint,Greet Minnen,330544,321454,R128,6-2 6-3,completed,present,2025-08-07,2025-08-18,2025-08-07T14:50:49.903+00:00,False,2025-08-07T16:28:33.66+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139364.0,True,2025-08-07,stats,False,False
2025,1017,LS093,Peyton Stearns,Yafan Wang,327573,317510,R128,6-4 6-3,completed,ambiguous,2025-08-07,2025-08-18,2025-08-08T00:45:33.123+00:00,False,2025-08-08T02:27:02.98+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,,,,,False,False
2025,1017,LS094,Leolia Jeanjean,Yuliia Starodubtseva,320313,325338,R128,7-5 1-6 6-4,completed,present,2025-08-07,2025-08-18,2025-08-08T14:47:43.597+00:00,False,2025-08-08T18:14:52.373+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139378.0,True,2025-08-08,stats,False,False
2025,1017,LS097,Ella Seidel,Polina Kudermetova,330548,328897,R128,1-6 6-3 6-2,completed,present,2025-08-07,2025-08-18,2025-08-08T18:18:39.267+00:00,False,2025-08-08T20:22:38.517+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139386.0,True,2025-08-08,stats,False,False
2025,1017,LS098,Caty McNally,Maddison Inglis,325725,321179,R128,6-2 6-3,completed,present,2025-08-07,2025-08-18,2025-08-09T00:32:17.73+00:00,False,2025-08-09T02:13:10.283+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139396.0,True,2025-08-09,stats,False,False
2025,1017,LS101,Varvara Gracheva,Katie Volynets,325836,327391,R128,6-4 3-6 6-3,completed,present,2025-08-07,2025-08-18,2025-08-08T17:52:59.007+00:00,False,2025-08-08T20:24:18.19+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139385.0,True,2025-08-08,stats,False,False
2025,1017,LS102,Caroline Garcia,Sonay Kartal,315391,329918,R128,5-7 6-4 6-3,completed,present,2025-08-07,2025-08-18,2025-08-08T15:00:22.823+00:00,False,2025-08-08T17:46:58.75+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139381.0,True,2025-08-08,stats,False,False
2025,1017,LS105,Ajla Tomljanovic,Anna Bondar,315232,322942,R128,7-6(0) 6-4,completed,present,2025-08-07,2025-08-18,2025-08-08T16:39:55.653+00:00,False,2025-08-08T18:42:49.89+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139382.0,True,2025-08-08,stats,False,False
2025,1017,LS106,Veronika Kudermetova,Suzan Lamens,319526,324898,R128,6-1 6-3,completed,present,2025-08-07,2025-08-18,2025-08-08T22:05:41.757+00:00,False,2025-08-08T23:23:53.217+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139392.0,True,2025-08-08,stats,False,False
2025,1017,LS109,Rebecca Sramkova,Caroline Dolehide,320228,322052,R128,1-6 6-4 7-6(1),completed,present,2025-08-07,2025-08-18,2025-08-08T14:43:40.563+00:00,False,2025-08-08T17:50:41.61+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139377.0,True,2025-08-08,stats,False,False
2025,1017,LS110,Kimberly Birrell,Anna Blinkova,320728,324267,R128,6-2 6-1,completed,present,2025-08-07,2025-08-18,2025-08-08T17:11:58.913+00:00,False,2025-08-08T18:33:00.71+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139384.0,True,2025-08-08,stats,False,False
2025,1017,LS113,Maria Sakkari,Kamilla Rakhimova,318312,325936,R128,6-3 3-6 6-2,completed,present,2025-08-07,2025-08-18,2025-08-08T18:53:29.9+00:00,False,2025-08-08T21:20:26.25+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139388.0,True,2025-08-08,stats,False,False
2025,1017,LS114,Anastasija Sevastova,Emina Bektas,313987,316464,R128,6-4 6-7(6) 6-1,completed,present,2025-08-07,2025-08-18,2025-08-08T21:18:06.093+00:00,False,2025-08-08T23:30:31.717+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139391.0,True,2025-08-08,stats,False,False
2025,1017,LS117,Iva Jovic,Solana Sierra,332285,329081,R128,6-3 7-6(4),completed,present,2025-08-07,2025-08-18,2025-08-08T23:25:58.523+00:00,False,2025-08-09T01:30:25.757+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139395.0,True,2025-08-08,stats,False,False
2025,1017,LS118,Barbora Krejcikova,Alycia Parks,318314,326007,R128,6-4 4-6 6-0,completed,present,2025-08-07,2025-08-18,2025-08-08T22:55:39.38+00:00,False,2025-08-09T01:11:32.587+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139393.0,True,2025-08-08,stats,False,False
2025,1017,LS121,Lucia Bronzetti,Lin Zhu,322280,317306,R128,6-7(6) 6-2 7-6(6),completed,present,2025-08-07,2025-08-18,2025-08-08T14:49:27.707+00:00,False,2025-08-08T18:43:49.973+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139380.0,True,2025-08-08,stats,False,False
2025,1017,LS122,Camila Osorio,Moyuka Uchijima,325898,327241,R128,7-5 1-6 6-4,completed,present,2025-08-07,2025-08-18,2025-08-08T18:36:58.893+00:00,False,2025-08-08T20:59:29.403+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139387.0,True,2025-08-08,stats,False,False
2025,1017,LS125,Viktoriya Tomova,Ann Li,317584,326096,R128,6-4 7-5,completed,present,2025-08-07,2025-08-18,2025-08-08T19:21:37.09+00:00,False,2025-08-08T21:15:05.46+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139389.0,True,2025-08-08,stats,False,False
2025,1017,LS126,Xinyu Wang,Emiliana Arango,326376,324789,R128,7-6(1) 6-3,completed,present,2025-08-07,2025-08-18,2025-08-08T21:02:57.793+00:00,False,2025-08-08T23:07:06.45+00:00,False,data/raw/wta/stats/_httpcache/2025/166d12e9d12ddb2f8dc87186f8b49d450c38c2c563d546e98301f4b37bcc9a34.json,80d8bc6b4893708267047d81c8de66abd2a7ec96a0975fd70adbad02b4a72768,1,139390.0,True,2025-08-08,stats,False,False
2025,1020,LS001,Amanda Anisimova,Linda Noskova,326384,329668,F,6-0 2-6 6-2,completed,present,2025-09-24,2025-10-05,2025-10-05T10:48:52.17+00:00,False,2025-10-05T12:55:32.08+00:00,False,data/raw/wta/stats/_httpcache/2025/874b866917f5ee2d56e256b2a34c2fb508c0dceec29e8138a42888aa02ecb73a.json,0615346970639e7ba75cd78ac21982880303e58b39475fffe4feab085fb6fc9d,1,140525.0,True,2025-10-05,stats,False,False
2025,1020,LS002,Linda Noskova,Jessica Pegula,329668,316956,SF,6-3 1-6 7-6(6),completed,present,2025-09-24,2025-10-05,2025-10-04T09:49:09.42+00:00,False,2025-10-04T12:37:26.803+00:00,False,data/raw/wta/stats/_httpcache/2025/874b866917f5ee2d56e256b2a34c2fb508c0dceec29e8138a42888aa02ecb73a.json,0615346970639e7ba75cd78ac21982880303e58b39475fffe4feab085fb6fc9d,1,140496.0,True,2025-10-04,stats,False,False
2025,1020,LS003,Amanda Anisimova,Coco Gauff,326384,328560,SF,6-1 6-2,completed,present,2025-09-24,2025-10-05,2025-10-04T06:46:03.567+00:00,False,2025-10-04T08:06:55.107+00:00,False,data/raw/wta/stats/_httpcache/2025/874b866917f5ee2d56e256b2a34c2fb508c0dceec29e8138a42888aa02ecb73a.json,0615346970639e7ba75cd78ac21982880303e58b39475fffe4feab085fb6fc9d,1,140495.0,True,2025-10-04,stats,False,False
2025,1020,LS004,Jessica Pegula,Emma Navarro,316956,325410,QF,6-7(2) 6-2 6-1,completed,present,2025-09-24,2025-10-05,2025-10-03T09:48:13.827+00:00,False,2025-10-03T12:16:34.997+00:00,False,data/raw/wta/stats/_httpcache/2025/874b866917f5ee2d56e256b2a34c2fb508c0dceec29e8138a42888aa02ecb73a.json,0615346970639e7ba75cd78ac21982880303e58b39475fffe4feab085fb6fc9d,1,140483.0,True,2025-10-03,stats,False,False
2025,1020,LS005,Linda Noskova,Sonay Kartal,329668,329918,QF,6-3 6-4,completed,present,2025-09-24,2025-10-05,2025-10-03T06:48:41.327+00:00,False,2025-10-03T08:20:47.167+00:00,False,data/raw/wta/stats/_httpcache/2025/874b866917f5ee2d56e256b2a34c2fb508c0dceec29e8138a42888aa02ecb73a.json,0615346970639e7ba75cd78ac21982880303e58b39475fffe4feab085fb6fc9d,1,140482.0,True,2025-10-03,stats,False,False
2025,1020,LS006,Amanda Anisimova,Jasmine Paolini,326384,319280,QF,6-7(4) 6-3 6-4,completed,present,2025-09-24,2025-10-05,2025-10-02T09:44:28.897+00:00,False,2025-10-02T12:57:36.243+00:00,False,data/raw/wta/stats/_httpcache/2025/874b866917f5ee2d56e256b2a34c2fb508c0dceec29e8138a42888aa02ecb73a.json,0615346970639e7ba75cd78ac21982880303e58b39475fffe4feab085fb6fc9d,1,140465.0,True,2025-10-02,stats,False,False
2025,1020,LS007,Coco Gauff,Eva Lys,328560,325826,QF,6-3 6-4,completed,present,2025-09-24,2025-10-05,2025-10-02T06:44:31.98+00:00,False,2025-10-02T08:37:41.21+00:00,False,data/raw/wta/stats/_httpcache/2025/874b866917f5ee2d56e256b2a34c2fb508c0dceec29e8138a42888aa02ecb73a.json,0615346970639e7ba75cd78ac21982880303e58b39475fffe4feab085fb6fc9d,1,140464.0,True,2025-10-02,stats,False,False
2025,1020,LS008,Emma Navarro,Iga Swiatek,325410,326408,R16,6-4 4-6 6-0,completed,present,2025-09-24,2025-10-05,2025-10-01T10:43:35.733+00:00,False,2025-10-01T13:40:18.05+00:00,False,data/raw/wta/stats/_httpcache/2025/874b866917f5ee2d56e256b2a34c2fb508c0dceec29e8138a42888aa02ecb73a.json,0615346970639e7ba75cd78ac21982880303e58b39475fffe4feab085fb6fc9d,1,140440.0,True,2025-10-01,stats,False,False
2025,1020,LS009,Jessica Pegula,Marta Kostyuk,316956,326482,R16,6-3 6-7(4) 6-1,completed,present,2025-09-24,2025-10-05,2025-10-01T13:42:30.767+00:00,False,2025-10-01T16:21:10.033+00:00,False,data/raw/wta/stats/_httpcache/2025/874b866917f5ee2d56e256b2a34c2fb508c0dceec29e8138a42888aa02ecb73a.json,0615346970639e7ba75cd78ac21982880303e58b39475fffe4feab085fb6fc9d,1,140441.0,True,2025-10-01,stats,False,False
2025,1020,LS010,Sonay Kartal,Mirra Andreeva,329918,331809,R16,7-5 2-6 7-5,completed,present,2025-09-24,2025-10-05,2025-10-01T08:09:02.187+00:00,False,2025-10-01T10:49:32.747+00:00,False,data/raw/wta/stats/_httpcache/2025/874b866917f5ee2d56e256b2a34c2fb508c0dceec29e8138a42888aa02ecb73a.json,0615346970639e7ba75cd78ac21982880303e58b39475fffe4feab085fb6fc9d,1,140439.0,True,2025-10-01,stats,False,False
2025,1020,LS011,Linda Noskova,Anastasia Potapova,329668,325601,R16,6-2 6-4,completed,present,2025-09-24,2025-10-05,2025-10-01T06:18:52.603+00:00,False,2025-10-01T08:05:29.707+00:00,False,data/raw/wta/stats/_httpcache/2025/874b866917f5ee2d56e256b2a34c2fb508c0dceec29e8138a42888aa02ecb73a.json,0615346970639e7ba75cd78ac21982880303e58b39475fffe4feab085fb6fc9d,1,140438.0,True,2025-10-01,stats,False,False
2025,1020,LS012,Jasmine Paolini,Marie Bouzkova,319280,320983,R16,6-2 7-5,completed,present,2025-09-24,2025-10-05,2025-09-30T14:20:54.437+00:00,False,2025-09-30T16:26:18.103+00:00,False,data/raw/wta/stats/_httpcache/2025/874b866917f5ee2d56e256b2a34c2fb508c0dceec29e8138a42888aa02ecb73a.json,0615346970639e7ba75cd78ac21982880303e58b39475fffe4feab085fb6fc9d,1,140418.0,True,2025-09-30,stats,False,False
