event_ticker,tour,season,occurrence_utc,match_date,event,round,surface,tier,best_of,player_a,player_b,rank_a,rank_b,rank_src,ticker_a,ticker_b,mid_a,mid_b,p_kalshi,p_kalshi_t30,spread_max,price_ts,price_kind,volume_total,oi_total,liquidity,p_model,pred_source,model_version,model_as_of,match_status,result_type,winner,a_won,result_date,kalshi_result_a
KXWTAMATCH-26JUN06RUZITO,wta,2026,2026-06-06T12:00:00Z,2026-06-06,WTA London Qualification Round 1,,,,,Antonia Ruzic,Aoi Ito,49,230,live,KXWTAMATCH-26JUN06RUZITO-RUZ,KXWTAMATCH-26JUN06RUZITO-ITO,0.7650,0.2400,0.7612,0.7107,0.0500,2026-06-06T11:55:00Z,candle,163046.71,98828.03,0.00,,,,,unmatched,pending,,,,yes
KXWTAMATCH-26JUN06VEKMON,wta,2026,2026-06-06T12:00:00Z,2026-06-06,WTA London Qualification Round 1,,,,,Carole Monnet,Donna Vekic,189,36,live,KXWTAMATCH-26JUN06VEKMON-MON,KXWTAMATCH-26JUN06VEKMON-VEK,0.0750,0.9250,0.0750,0.0750,0.0100,2026-06-06T11:55:00Z,candle,159003.76,126583.63,0.00,,,,,unmatched,pending,,,,no
KXWTAMATCH-26JUN06ZHAKLU,wta,2026,2026-06-06T12:00:00Z,2026-06-06,WTA London Qualification Round 1,,,,,Hannah Klugman,Shuai Zhang,400,55,live,KXWTAMATCH-26JUN06ZHAKLU-KLU,KXWTAMATCH-26JUN06ZHAKLU-ZHA,0.1250,0.8850,0.1238,0.2261,0.0100,2026-06-06T11:55:00Z,candle,599906.55,335922.31,0.00,,,,,unmatched,pending,,,,no
KXWTAMATCH-26JUN06WATHAD,wta,2026,2026-06-06T13:00:00Z,2026-06-06,WTA London Qualification Round 1,,,,,Beatriz Haddad Maia,Heather Watson,148,471,live,KXWTAMATCH-26JUN06WATHAD-HAD,KXWTAMATCH-26JUN06WATHAD-WAT,0.6000,0.4000,0.6000,0.6000,0.0400,2026-06-06T12:55:00Z,candle,180524.71,97750.57,0.00,,,,,unmatched,pending,,,,no
KXWTAMATCH-26JUN06MARMIY,wta,2026,2026-06-06T14:10:00Z,2026-06-06,WTA London Qualification Round 1,,,,,Tatjana Maria,Yuriko Lily Miyazaki,74,,live,KXWTAMATCH-26JUN06MARMIY-MAR,KXWTAMATCH-26JUN06MARMIY-MIY,0.8050,0.1850,0.8131,0.8090,0.0300,2026-06-06T14:05:00Z,candle,386672.92,203943.35,0.00,,,,,unmatched,pending,,,,yes
KXWTAMATCH-26JUN06BURBLI,wta,2026,2026-06-06T15:20:00Z,2026-06-06,WTA London Qualification Round 1,,,,,Anna Blinkova,Jodie Burrage,102,874,live,KXWTAMATCH-26JUN06BURBLI-BLI,KXWTAMATCH-26JUN06BURBLI-BUR,0.6300,0.3700,0.6300,0.6350,0.0200,2026-06-06T15:11:00Z,candle,154451.68,100035.70,0.00,,,,,unmatched,pending,,,,yes
KXWTAMATCH-26JUN07MONGAR,wta,2026,2026-06-07T11:00:00Z,2026-06-07,WTA S-Hertogenbosch Qualification,F,,,,Joanna Garland,Robin Montgomery,194,190,live,KXWTAMATCH-26JUN07MONGAR-GAR,KXWTAMATCH-26JUN07MONGAR-MON,0.4000,0.5900,0.4040,0.4070,0.0200,2026-06-07T10:55:00Z,candle,258385.00,144871.42,0.00,,,,,unmatched,pending,,,,no
KXWTAMATCH-26JUN07BOUFER,wta,2026,2026-06-07T12:00:00Z,2026-06-07,Queens,R32,Grass,atp500,3,Katie Boulter,Leylah Fernandez,73,23,results,KXWTAMATCH-26JUN07BOUFER-BOU,KXWTAMATCH-26JUN07BOUFER-FER,0.5150,0.4850,0.5150,0.5176,0.0100,2026-06-08T07:54:00Z,candle,4467751.37,1505478.44,0.00,0.4614,backtest,0.1.0,2026-07-07,matched,completed,Katie Boulter,1,2026-06-08,yes
KXWTAMATCH-26JUN07DARSAM,wta,2026,2026-06-07T12:00:00Z,2026-06-07,Queens,R32,Grass,atp500,3,Harriet Dart,Liudmila Samsonova,160,35,results,KXWTAMATCH-26JUN07DARSAM-DAR,KXWTAMATCH-26JUN07DARSAM-SAM,0.2950,0.7200,0.2906,0.2906,0.0200,2026-06-08T07:54:00Z,candle,3414131.65,1669414.95,0.00,0.2463,backtest,0.1.0,2026-07-07,matched,completed,Harriet Dart,1,2026-06-08,yes
KXWTAMATCH-26JUN07PLIKES,wta,2026,2026-06-07T12:00:00Z,2026-06-07,Queens,R32,Grass,atp500,3,Karolina Pliskova,Mccartney Kessler,106,39,results,KXWTAMATCH-26JUN07PLIKES-PLI,KXWTAMATCH-26JUN07PLIKES-KES,0.5800,0.4150,0.5829,0.5850,0.0200,2026-06-08T07:55:00Z,candle,4103817.02,2352013.06,0.00,0.5702,backtest,0.1.0,2026-07-07,matched,completed,Karolina Pliskova,1,2026-06-08,yes
KXWTAMATCH-26JUN07SEIMIN,wta,2026,2026-06-07T12:00:00Z,2026-06-07,WTA S-Hertogenbosch Qualification,F,,,,Ella Seidel,Greet Minnen,100,174,live,KXWTAMATCH-26JUN07SEIMIN-SEI,KXWTAMATCH-26JUN07SEIMIN-MIN,0.5000,0.5000,0.5000,0.5000,1.0000,2026-06-07T10:47:00Z,candle,213356.92,142110.57,0.00,,,,,unmatched,pending,,,,no
KXWTAMATCH-26JUN07SIEJON,wta,2026,2026-06-07T12:00:00Z,2026-06-07,Queens,R32,Grass,atp500,3,Francesca Jones,Laura Siegemund,98,44,results,KXWTAMATCH-26JUN07SIEJON-JON,KXWTAMATCH-26JUN07SIEJON-SIE,0.3050,0.6950,0.3050,0.3015,0.0100,2026-06-09T07:55:00Z,candle,422540.67,267852.78,0.00,0.2789,backtest,0.1.0,2026-07-07,matched,completed,Laura Siegemund,0,2026-06-09,no
KXWTAMATCH-26JUN07STOKOS,wta,2026,2026-06-07T12:00:00Z,2026-06-07,WTA London,R32,,,,Marta Kostyuk,Mika Stojsavljevic,11,271,live,KXWTAMATCH-26JUN07STOKOS-KOS,KXWTAMATCH-26JUN07STOKOS-STO,0.8450,0.1600,0.8408,0.8366,0.0400,2026-06-07T11:48:00Z,candle,72340.92,63805.61,0.00,,,,,cancelled,cancelled,,,,scalar
KXWTAMATCH-26JUN07VANKOE,wta,2026,2026-06-07T12:00:00Z,2026-06-07,WTA S-Hertogenbosch Qualification,F,,,,Anouk Koevermans,Hanne Vandewinkel,167,96,live,KXWTAMATCH-26JUN07VANKOE-KOE,KXWTAMATCH-26JUN07VANKOE-VAN,0.5000,0.5000,0.5000,0.5000,1.0000,2026-06-07T10:23:00Z,candle,151923.19,81770.94,0.00,,,,,unmatched,pending,,,,no
KXWTAMATCH-26JUN07VOLZHU,wta,2026,2026-06-07T12:00:00Z,2026-06-07,WTA S-Hertogenbosch Qualification,F,,,,Katie Volynets,Lin Zhu,90,132,live,KXWTAMATCH-26JUN07VOLZHU-VOL,KXWTAMATCH-26JUN07VOLZHU-ZHU,0.6150,0.3900,0.6119,0.6010,0.0300,2026-06-07T11:55:00Z,candle,1751627.31,694633.68,0.00,,,,,unmatched,pending,,,,yes
KXWTAMATCH-26JUN07ZHAWAT,wta,2026,2026-06-07T18:00:00Z,2026-06-07,WTA London Qualification,F,,,,Heather Watson,Shuai Zhang,471,55,live,KXWTAMATCH-26JUN07ZHAWAT-WAT,KXWTAMATCH-26JUN07ZHAWAT-ZHA,0.5000,0.5000,0.5000,0.5000,1.0000,2026-06-07T17:03:00Z,candle,346509.59,214789.36,0.00,,,,,unmatched,pending,,,,no
KXWTAMATCH-26JUN07RUZHUN,wta,2026,2026-06-07T18:20:00Z,2026-06-07,WTA London Qualification,F,,,,Antonia Ruzic,Storm Hunter,49,172,live,KXWTAMATCH-26JUN07RUZHUN-RUZ,KXWTAMATCH-26JUN07RUZHUN-HUN,0.5450,0.4550,0.5450,0.7750,0.0100,2026-06-07T18:15:00Z,candle,1406138.28,561570.65,0.00,,,,,unmatched,pending,,,,yes
KXWTAMATCH-26JUN07GUOING,wta,2026,2026-06-07T18:50:00Z,2026-06-07,WTA London Qualification,F,,,,Hanyu Guo,Maddison Inglis,164,146,live,KXWTAMATCH-26JUN07GUOING-GUO,KXWTAMATCH-26JUN07GUOING-ING,0.8150,0.1850,0.8150,0.5578,0.0100,2026-06-07T18:45:00Z,candle,600685.03,334631.12,0.00,,,,,unmatched,pending,,,,no
KXWTAMATCH-26JUN07MARRAK,wta,2026,2026-06-07T18:50:00Z,2026-06-07,WTA London Qualification,F,,,,Kamilla Rakhimova,Tatjana Maria,76,74,live,KXWTAMATCH-26JUN07MARRAK-RAK,KXWTAMATCH-26JUN07MARRAK-MAR,0.5000,0.5000,0.5000,0.0250,1.0000,2026-06-07T18:43:00Z,candle,489629.63,287138.87,0.00,,,,,unmatched,pending,,,,no
KXWTAMATCH-26JUN08ALEUDV,wta,2026,2026-06-08T11:00:00Z,2026-06-08,'S-Hertogenbosch,R32,Grass,atp250,3,Ekaterina Alexandrova,Panna Udvardy,17,65,results,KXWTAMATCH-26JUN08ALEUDV-ALE,KXWTAMATCH-26JUN08ALEUDV-UDV,0.8150,0.1850,0.8150,0.8150,0.0100,2026-06-08T07:55:00Z,candle,330954.71,181982.04,0.00,0.7114,backtest,0.1.0,2026-07-07,matched,completed,Panna Udvardy,0,2026-06-08,no
KXWTAMATCH-26JUN08ANDMER,wta,2026,2026-06-08T11:00:00Z,2026-06-08,'S-Hertogenbosch,R32,Grass,atp250,3,Bianca Andreescu,Elise Mertens,158,22,results,KXWTAMATCH-26JUN08ANDMER-AND,KXWTAMATCH-26JUN08ANDMER-MER,0.2750,0.7300,0.2736,0.2736,0.0200,2026-06-08T07:54:00Z,candle,212996.08,175048.48,0.00,0.2605,backtest,0.1.0,2026-07-07,matched,completed,Elise Mertens,0,2026-06-08,no
KXWTAMATCH-26JUN08BARVAN,wta,2026,2026-06-08T11:00:00Z,2026-06-08,'S-Hertogenbosch,R32,Grass,atp250,3,Hanne Vandewinkel,Nikola Bartunkova,97,61,results,KXWTAMATCH-26JUN08BARVAN-VAN,KXWTAMATCH-26JUN08BARVAN-BAR,0.4350,0.5650,0.4350,0.4350,0.0100,2026-06-09T07:52:00Z,candle,1817781.10,725189.79,0.00,0.3814,backtest,0.1.0,2026-07-07,matched,completed,Hanne Vandewinkel,1,2026-06-09,yes
KXWTAMATCH-26JUN08BOISIE,wta,2026,2026-06-08T11:00:00Z,2026-06-08,'S-Hertogenbosch,R32,Grass,atp250,3,Lois Boisson,Solana Sierra,155,56,results,KXWTAMATCH-26JUN08BOISIE-BOI,KXWTAMATCH-26JUN08BOISIE-SIE,0.3300,0.6650,0.3317,0.3350,0.0200,2026-06-10T07:55:00Z,candle,409058.21,208119.44,0.00,0.4006,backtest,0.1.0,2026-07-07,matched,completed,Solana Sierra,0,2026-06-10,no
KXWTAMATCH-26JUN08BOUTOM,wta,2026,2026-06-08T11:00:00Z,2026-06-08,'S-Hertogenbosch,R32,Grass,atp250,3,Ajla Tomljanovic,Jessica Bouzas Maneiro,109,54,results,KXWTAMATCH-26JUN08BOUTOM-TOM,KXWTAMATCH-26JUN08BOUTOM-BOU,0.4900,0.5100,0.4900,0.4900,0.0200,2026-06-10T07:55:00Z,candle,1085868.21,602243.27,0.00,0.4879,backtest,0.1.0,2026-07-07,matched,completed,Ajla Tomljanovic,1,2026-06-10,yes
KXWTAMATCH-26JUN08KASMON,wta,2026,2026-06-08T11:00:00Z,2026-06-08,'S-Hertogenbosch,R32,Grass,atp250,3,Daria Kasatkina,Robin Montgomery,66,484,results,KXWTAMATCH-26JUN08KASMON-KAS,KXWTAMATCH-26JUN08KASMON-MON,0.6850,0.3150,0.6850,0.6850,0.0100,2026-06-08T07:55:00Z,candle,1301838.17,719627.09,0.00,0.7621,backtest,0.1.0,2026-07-07,matched,completed,Robin Montgomery,0,2026-06-08,no
KXWTAMATCH-26JUN08KORRUS,wta,2026,2026-06-08T11:00:00Z,2026-06-08,'S-Hertogenbosch,R32,Grass,atp250,3,Elena Gabriela Ruse,Tamara Korpatsch,88,79,results,KXWTAMATCH-26JUN08KORRUS-RUS,KXWTAMATCH-26JUN08KORRUS-KOR,0.7550,0.2450,0.7550,0.7550,0.0100,2026-06-09T07:55:00Z,candle,304797.09,171048.09,0.00,0.5909,backtest,0.1.0,2026-07-07,matched,completed,Elena Gabriela Ruse,1,2026-06-09,yes
KXWTAMATCH-26JUN08KREZAR,wta,2026,2026-06-08T11:00:00Z,2026-06-08,'S-Hertogenbosch,R32,Grass,atp250,3,Barbora Krejcikova,Renata Zarazua,45,77,results,KXWTAMATCH-26JUN08KREZAR-KRE,KXWTAMATCH-26JUN08KREZAR-ZAR,0.8500,0.1550,0.8458,0.8434,0.0200,2026-06-09T07:53:00Z,candle,137200.96,103297.43,0.00,0.7497,backtest,0.1.0,2026-07-07,matched,completed,Barbora Krejcikova,1,2026-06-09,yes
KXWTAMATCH-26JUN08LINBIR,wta,2026,2026-06-08T11:00:00Z,2026-06-08,'S-Hertogenbosch,R32,Grass,atp250,3,Kimberly Birrell,Magda Linette,74,60,results,KXWTAMATCH-26JUN08LINBIR-BIR,KXWTAMATCH-26JUN08LINBIR-LIN,0.4350,0.5650,0.4350,0.4279,0.0100,2026-06-08T07:55:00Z,candle,414268.52,236096.11,0.00,0.4091,backtest,0.1.0,2026-07-07,matched,completed,Magda Linette,0,2026-06-08,no
KXWTAMATCH-26JUN08MINTJE,wta,2026,2026-06-08T11:00:00Z,2026-06-08,'S-Hertogenbosch,R32,Grass,atp250,3,Greet Minnen,Janice Tjen,202,40,results,KXWTAMATCH-26JUN08MINTJE-MIN,KXWTAMATCH-26JUN08MINTJE-TJE,0.6650,0.3450,0.6584,0.6584,0.0100,2026-06-09T07:53:00Z,candle,380930.06,236966.18,0.00,0.4076,backtest,0.1.0,2026-07-07,matched,completed,Greet Minnen,1,2026-06-09,yes
KXWTAMATCH-26JUN08NAVMCC,wta,2026,2026-06-08T11:00:00Z,2026-06-08,'S-Hertogenbosch,R32,Grass,atp250,3,Caty Mcnally,Emma Navarro,59,25,results,KXWTAMATCH-26JUN08NAVMCC-MCC,KXWTAMATCH-26JUN08NAVMCC-NAV,0.4250,0.5850,0.4208,0.4208,0.0100,2026-06-09T07:54:00Z,candle,1424960.39,599193.04,0.00,0.3360,backtest,0.1.0,2026-07-07,matched,completed,Caty Mcnally,1,2026-06-09,yes
KXWTAMATCH-26JUN08POHTAU,wta,2026,2026-06-08T11:00:00Z,2026-06-08,'S-Hertogenbosch,R32,Grass,atp250,3,Clara Tauson,Mia Pohankova,24,280,results,KXWTAMATCH-26JUN08POHTAU-TAU,KXWTAMATCH-26JUN08POHTAU-POH,0.6950,0.3050,0.6950,0.6950,0.0100,2026-06-08T07:55:00Z,candle,979028.71,554257.35,0.00,0.7883,backtest,0.1.0,2026-07-07,matched,completed,Mia Pohankova,0,2026-06-08,no
KXWTAMATCH-26JUN08POTLAM,wta,2026,2026-06-08T11:00:00Z,2026-06-08,'S-Hertogenbosch,R32,Grass,atp250,3,Anastasia Potapova,Suzan Lamens,27,125,results,KXWTAMATCH-26JUN08POTLAM-POT,KXWTAMATCH-26JUN08POTLAM-LAM,0.8050,0.1950,0.8050,0.8050,0.0100,2026-06-10T07:55:00Z,candle,1429184.62,675764.52,0.00,0.7901,backtest,0.1.0,2026-07-07,matched,completed,Anastasia Potapova,1,2026-06-10,yes
KXWTAMATCH-26JUN08SNIBAD,wta,2026,2026-06-08T11:00:00Z,2026-06-08,'S-Hertogenbosch,R32,Grass,atp250,3,Daria Snigur,Paula Badosa,84,141,results,KXWTAMATCH-26JUN08SNIBAD-SNI,KXWTAMATCH-26JUN08SNIBAD-BAD,0.5150,0.4900,0.5124,0.5124,0.0200,2026-06-08T07:50:00Z,candle,1075125.46,530029.33,0.00,0.5447,backtest,0.1.0,2026-07-07,matched,completed,Daria Snigur,1,2026-06-08,yes
KXWTAMATCH-26JUN08VOLSON,wta,2026,2026-06-08T11:00:00Z,2026-06-08,'S-Hertogenbosch,R32,Grass,atp250,3,Katie Volynets,Zeynep Sonmez,101,67,results,KXWTAMATCH-26JUN08VOLSON-VOL,KXWTAMATCH-26JUN08VOLSON-SON,0.6150,0.4000,0.6059,0.6059,0.0200,2026-06-09T07:53:00Z,candle,745133.03,435677.51,0.00,0.4837,backtest,0.1.0,2026-07-07,matched,completed,Zeynep Sonmez,0,2026-06-09,no
KXWTAMATCH-26JUN08YASBEJ,wta,2026,2026-06-08T11:00:00Z,2026-06-08,'S-Hertogenbosch,R32,Grass,atp250,3,Dayana Yastremska,Sara Bejlek,49,46,results,KXWTAMATCH-26JUN08YASBEJ-YAS,KXWTAMATCH-26JUN08YASBEJ-BEJ,0.6450,0.3450,0.6515,0.6515,0.0100,2026-06-09T07:55:00Z,candle,327073.67,285551.95,0.00,0.5035,backtest,0.1.0,2026-07-07,matched,completed,Dayana Yastremska,1,2026-06-09,yes
KXWTAMATCH-26JUN08CHAKUD,wta,2026,2026-06-08T12:00:00Z,2026-06-08,WTA London Qualification,F,,,,Alina Charaeva,Polina Kudermetova,116,109,live,KXWTAMATCH-26JUN08CHAKUD-CHA,KXWTAMATCH-26JUN08CHAKUD-KUD,0.5000,0.5000,0.5000,0.5000,1.0000,2026-06-08T08:00:00Z,candle,756789.92,445378.18,0.00,,,,,unmatched,pending,,,,no
KXWTAMATCH-26JUN08VEKBLI,wta,2026,2026-06-08T12:00:00Z,2026-06-08,WTA London Qualification,F,,,,Anna Blinkova,Donna Vekic,102,36,live,KXWTAMATCH-26JUN08VEKBLI-BLI,KXWTAMATCH-26JUN08VEKBLI-VEK,0.5000,0.5000,0.5000,0.5000,1.0000,2026-06-08T08:00:00Z,candle,765171.68,468677.53,0.00,,,,,unmatched,pending,,,,yes
KXWTAMATCH-26JUN07ZHECRI,wta,2026,2026-06-08T18:00:00Z,2026-06-08,Queens,R32,Grass,atp500,3,Jaqueline Cristian,Qinwen Zheng,38,122,results,KXWTAMATCH-26JUN07ZHECRI-CRI,KXWTAMATCH-26JUN07ZHECRI-ZHE,0.2700,0.7250,0.2714,0.2700,0.0200,2026-06-08T07:52:00Z,candle,2040329.27,1325955.18,0.00,0.4068,backtest,0.1.0,2026-07-07,matched,completed,Jaqueline Cristian,1,2026-06-08,yes
KXWTAMATCH-26JUN09BOUKUD,wta,2026,2026-06-09T12:00:00Z,2026-06-09,Queens,R32,Grass,atp500,3,Marie Bouzkova,Polina Kudermetova,28,121,results,KXWTAMATCH-26JUN09BOUKUD-BOU,KXWTAMATCH-26JUN09BOUKUD-KUD,0.6650,0.3250,0.6717,0.6717,0.0100,2026-06-09T07:51:00Z,candle,368646.01,256313.53,0.00,0.6544,backtest,0.1.0,2026-07-07,matched,completed,Marie Bouzkova,1,2026-06-09,yes
KXWTAMATCH-26JUN09CIRING,wta,2026,2026-06-09T12:00:00Z,2026-06-09,Queens,R32,Grass,atp500,3,Maddison Inglis,Sorana Cirstea,151,18,results,KXWTAMATCH-26JUN09CIRING-ING,KXWTAMATCH-26JUN09CIRING-CIR,0.1950,0.8050,0.1950,0.1950,0.0100,2026-06-09T07:55:00Z,candle,1146373.76,700329.42,0.00,0.1904,backtest,0.1.0,2026-07-07,matched,completed,Sorana Cirstea,0,2026-06-09,no
KXWTAMATCH-26JUN09JOVRUZ,wta,2026,2026-06-09T12:00:00Z,2026-06-09,Queens,R32,Grass,atp500,3,Antonia Ruzic,Iva Jovic,58,19,results,KXWTAMATCH-26JUN09JOVRUZ-RUZ,KXWTAMATCH-26JUN09JOVRUZ-JOV,0.2150,0.7750,0.2172,0.2172,0.0100,2026-06-09T07:55:00Z,candle,557921.14,345367.19,0.00,0.3319,backtest,0.1.0,2026-07-07,matched,completed,Iva Jovic,0,2026-06-09,no
KXWTAMATCH-26JUN09RADBLI,wta,2026,2026-06-09T12:00:00Z,2026-06-09,Queens,R32,Grass,atp500,3,Anna Blinkova,Emma Raducanu,105,42,results,KXWTAMATCH-26JUN09RADBLI-BLI,KXWTAMATCH-26JUN09RADBLI-RAD,0.3600,0.6350,0.3618,0.3618,0.0200,2026-06-09T07:55:00Z,candle,332307.95,250975.44,0.00,0.3530,backtest,0.1.0,2026-07-07,matched,completed,Emma Raducanu,0,2026-06-09,no
KXWTAMATCH-26JUN09SAKMAR,wta,2026,2026-06-09T12:00:00Z,2026-06-09,Queens,R32,Grass,atp500,3,Maria Sakkari,Tatjana Maria,37,52,results,KXWTAMATCH-26JUN09SAKMAR-SAK,KXWTAMATCH-26JUN09SAKMAR-MAR,0.5050,0.4950,0.5050,0.5050,0.0100,2026-06-09T07:55:00Z,candle,1743212.90,1244663.58,0.00,0.6241,backtest,0.1.0,2026-07-07,matched,completed,Tatjana Maria,0,2026-06-09,no
KXWTAMATCH-26JUN09ZHAEAL,wta,2026,2026-06-09T12:00:00Z,2026-06-09,Queens,R32,Grass,atp500,3,Alexandra Eala,Shuai Zhang,33,64,results,KXWTAMATCH-26JUN09ZHAEAL-EAL,KXWTAMATCH-26JUN09ZHAEAL-ZHA,0.6450,0.3650,0.6386,0.6515,0.0100,2026-06-09T07:55:00Z,candle,710589.34,469472.54,0.00,0.5083,backtest,0.1.0,2026-07-07,matched,completed,Alexandra Eala,1,2026-06-09,yes
KXWTAMATCH-26JUN09STOVEK,wta,2026,2026-06-09T17:45:00Z,2026-06-09,Queens,R32,Grass,atp500,3,Donna Vekic,Mika Stojsavljevic,76,261,results,KXWTAMATCH-26JUN09STOVEK-VEK,KXWTAMATCH-26JUN09STOVEK-STO,,,,,,,none,317803.04,238317.89,0.00,0.8443,backtest,0.1.0,2026-07-07,matched,completed,Donna Vekic,1,2026-06-09,yes
KXWTAMATCH-26JUN10BOUVEK,wta,2026,2026-06-10T12:00:00Z,2026-06-10,Queens,R16,Grass,atp500,3,Donna Vekic,Marie Bouzkova,76,28,results,KXWTAMATCH-26JUN10BOUVEK-VEK,KXWTAMATCH-26JUN10BOUVEK-BOU,0.4000,0.6050,0.3980,0.3980,0.0200,2026-06-10T07:48:00Z,candle,1517417.21,675279.75,0.00,0.4572,backtest,0.1.0,2026-07-07,matched,completed,Donna Vekic,1,2026-06-10,yes
KXWTAMATCH-26JUN10CIRRAD,wta,2026,2026-06-10T12:00:00Z,2026-06-10,Queens,R16,Grass,atp500,3,Emma Raducanu,Sorana Cirstea,42,18,results,KXWTAMATCH-26JUN10CIRRAD-RAD,KXWTAMATCH-26JUN10CIRRAD-CIR,0.5050,0.5100,0.4975,0.4975,0.0200,2026-06-11T07:39:00Z,candle,1968858.87,891956.79,0.00,0.3859,backtest,0.1.0,2026-07-07,matched,completed,Emma Raducanu,1,2026-06-11,yes
KXWTAMATCH-26JUN10CRIBOU,wta,2026,2026-06-10T12:00:00Z,2026-06-10,Queens,R16,Grass,atp500,3,Jaqueline Cristian,Katie Boulter,38,73,results,KXWTAMATCH-26JUN10CRIBOU-CRI,KXWTAMATCH-26JUN10CRIBOU-BOU,0.3250,0.6750,0.3250,0.3250,0.0100,2026-06-12T07:55:00Z,candle,309201.77,183781.32,0.00,0.4729,backtest,0.1.0,2026-07-07,matched,completed,Katie Boulter,0,2026-06-12,no
KXWTAMATCH-26JUN10DARBEN,wta,2026,2026-06-10T12:00:00Z,2026-06-10,WTA London,R16,,,,Belinda Bencic,Harriet Dart,14,142,live,KXWTAMATCH-26JUN10DARBEN-BEN,KXWTAMATCH-26JUN10DARBEN-DAR,0.8450,0.1550,0.8450,0.8450,0.0100,2026-06-10T11:49:00Z,candle,7407.85,6593.57,0.00,,,,,cancelled,cancelled,,,,scalar
KXWTAMATCH-26JUN10JOVEAL,wta,2026,2026-06-10T12:00:00Z,2026-06-10,Queens,R16,Grass,atp500,3,Alexandra Eala,Iva Jovic,33,19,results,KXWTAMATCH-26JUN10JOVEAL-EAL,KXWTAMATCH-26JUN10JOVEAL-JOV,0.3750,0.6250,0.3750,0.3750,0.0100,2026-06-10T07:55:00Z,candle,540276.63,382641.72,0.00,0.3352,backtest,0.1.0,2026-07-07,matched,completed,Iva Jovic,0,2026-06-10,no
KXWTAMATCH-26JUN10LINPOH,wta,2026,2026-06-10T12:00:00Z,2026-06-10,'S-Hertogenbosch,R16,Grass,atp250,3,Magda Linette,Mia Pohankova,60,280,results,KXWTAMATCH-26JUN10LINPOH-LIN,KXWTAMATCH-26JUN10LINPOH-POH,0.5250,0.4950,0.5147,0.5147,0.0300,2026-06-11T07:39:00Z,candle,402038.67,244738.22,0.00,0.6490,backtest,0.1.0,2026-07-07,matched,completed,Magda Linette,1,2026-06-11,yes
KXWTAMATCH-26JUN10MBOPLI,wta,2026,2026-06-10T12:00:00Z,2026-06-10,Queens Club,R16,Grass,atp500,3,Karolina Pliskova,Victoria Mboko,106,9,results,KXWTAMATCH-26JUN10MBOPLI-PLI,KXWTAMATCH-26JUN10MBOPLI-MBO,0.3650,0.6550,0.3578,0.3561,0.0100,2026-06-10T07:53:00Z,candle,1723624.96,1260841.28,0.00,,,,,matched,retired,Karolina Pliskova,1,2026-06-10,yes
KXWTAMATCH-26JUN10MONMIN,wta,2026,2026-06-10T12:00:00Z,2026-06-10,'S-Hertogenbosch,R16,Grass,atp250,3,Greet Minnen,Robin Montgomery,202,484,results,KXWTAMATCH-26JUN10MONMIN-MIN,KXWTAMATCH-26JUN10MONMIN-MON,0.5900,0.4100,0.5900,0.5900,0.0200,2026-06-11T07:55:00Z,candle,343770.83,202191.34,0.00,0.5220,backtest,0.1.0,2026-07-07,matched,completed,Robin Montgomery,0,2026-06-11,no
KXWTAMATCH-26JUN10RUSMER,wta,2026,2026-06-10T12:00:00Z,2026-06-10,'S-Hertogenbosch,R16,Grass,atp250,3,Elena Gabriela Ruse,Elise Mertens,88,22,results,KXWTAMATCH-26JUN10RUSMER-RUS,KXWTAMATCH-26JUN10RUSMER-MER,0.2250,0.7800,0.2239,0.2239,0.0200,2026-06-11T07:40:00Z,candle,286363.15,163669.51,0.00,0.2887,backtest,0.1.0,2026-07-07,matched,completed,Elena Gabriela Ruse,1,2026-06-11,yes
KXWTAMATCH-26JUN10RYBMAR,wta,2026,2026-06-10T12:00:00Z,2026-06-10,Queens,R16,Grass,atp500,3,Elena Rybakina,Tatjana Maria,2,52,results,KXWTAMATCH-26JUN10RYBMAR-RYB,KXWTAMATCH-26JUN10RYBMAR-MAR,0.8300,0.1700,0.8300,0.8300,0.0200,2026-06-12T07:55:00Z,candle,1981589.62,953063.60,0.00,0.8908,backtest,0.1.0,2026-07-07,matched,completed,Elena Rybakina,1,2026-06-12,yes
KXWTAMATCH-26JUN10SIEANI,wta,2026,2026-06-10T12:00:00Z,2026-06-10,Queens,R16,Grass,atp500,3,Amanda Anisimova,Laura Siegemund,5,44,results,KXWTAMATCH-26JUN10SIEANI-ANI,KXWTAMATCH-26JUN10SIEANI-SIE,0.7450,0.2550,0.7450,0.7450,0.0100,2026-06-10T07:55:00Z,candle,499664.23,342865.20,0.00,0.7247,backtest,0.1.0,2026-07-07,matched,completed,Amanda Anisimova,1,2026-06-10,yes
KXWTAMATCH-26JUN10UDVSNI,wta,2026,2026-06-10T12:00:00Z,2026-06-10,'S-Hertogenbosch,R16,Grass,atp250,3,Daria Snigur,Panna Udvardy,84,65,results,KXWTAMATCH-26JUN10UDVSNI-SNI,KXWTAMATCH-26JUN10UDVSNI-UDV,0.7350,0.2650,0.7350,0.7350,0.0100,2026-06-10T07:54:00Z,candle,1617216.02,612902.36,0.00,0.5766,backtest,0.1.0,2026-07-07,matched,completed,Daria Snigur,1,2026-06-10,yes
