event_ticker,tour,season,occurrence_utc,match_date,event,round,surface,tier,best_of,player_a,player_b,rank_a,rank_b,rank_src,ticker_a,ticker_b,mid_a,mid_b,p_kalshi,p_kalshi_t30,spread_max,price_ts,price_kind,volume_total,oi_total,liquidity,p_model,pred_source,model_version,model_as_of,match_status,result_type,winner,a_won,result_date,kalshi_result_a
KXATPMATCH-26MAY18PELMAN,atp,2026,2026-05-18T11:00:00Z,2026-05-18,Roland Garros,Q1,Clay,challenger,3,Andrea Pellegrino,Nicolas Moreno De Alboran,126,710,results,KXATPMATCH-26MAY18PELMAN-PEL,KXATPMATCH-26MAY18PELMAN-MAN,,,,,,,none,191976.41,123108.29,0.00,,,,,matched,completed,Andrea Pellegrino,1,2026-05-24,yes
KXATPMATCH-26MAY18PRAMCD,atp,2026,2026-05-18T11:00:00Z,2026-05-18,Roland Garros,Q1,Clay,challenger,3,Juan Carlos Prado Angelo,Mackenzie McDonald,178,127,results,KXATPMATCH-26MAY18PRAMCD-PRA,KXATPMATCH-26MAY18PRAMCD-MCD,,,,,,,none,773341.18,565891.23,0.00,,,,,matched,completed,Juan Carlos Prado Angelo,1,2026-05-24,yes
KXATPMATCH-26MAY18REIHEM,atp,2026,2026-05-18T11:00:00Z,2026-05-18,Roland Garros,Q1,Clay,challenger,3,Calvin Hemery,Joao Lucas Reis Da Silva,276,200,results,KXATPMATCH-26MAY18REIHEM-HEM,KXATPMATCH-26MAY18REIHEM-REI,,,,,,,none,323215.48,272246.09,0.00,,,,,matched,completed,Joao Lucas Reis Da Silva,0,2026-05-24,no
KXATPMATCH-26MAY18ROCPIR,atp,2026,2026-05-18T11:00:00Z,2026-05-18,Roland Garros,Q1,Clay,challenger,3,Henrique Rocha,Zsombor Piros,118,175,results,KXATPMATCH-26MAY18ROCPIR-ROC,KXATPMATCH-26MAY18ROCPIR-PIR,,,,,,,none,535179.65,362576.27,0.00,,,,,matched,completed,Henrique Rocha,1,2026-05-24,yes
KXATPMATCH-26MAY18RODLAJ,atp,2026,2026-05-18T11:00:00Z,2026-05-18,Roland Garros,Q1,Clay,challenger,3,Dusan Lajovic,Jurij Rodionov,136,158,results,KXATPMATCH-26MAY18RODLAJ-LAJ,KXATPMATCH-26MAY18RODLAJ-ROD,,,,,,,none,200859.05,150071.33,0.00,,,,,matched,completed,Jurij Rodionov,0,2026-05-24,no
KXATPMATCH-26MAY18RODRIE,atp,2026,2026-05-18T11:00:00Z,2026-05-18,Roland Garros,Q1,Clay,challenger,3,Chris Rodesch,Leandro Riedi,166,121,results,KXATPMATCH-26MAY18RODRIE-ROD,KXATPMATCH-26MAY18RODRIE-RIE,,,,,,,none,191968.63,104871.53,0.00,,,,,matched,completed,Leandro Riedi,0,2026-05-24,no
KXATPMATCH-26MAY18SACPIN,atp,2026,2026-05-18T11:00:00Z,2026-05-18,Roland Garros,Q1,Clay,challenger,3,Jack Pinnington Jones,Vitaliy Sachko,132,207,results,KXATPMATCH-26MAY18SACPIN-PIN,KXATPMATCH-26MAY18SACPIN-SAC,,,,,,,none,1971298.00,963125.37,0.00,,,,,matched,completed,Vitaliy Sachko,0,2026-05-24,no
KXATPMATCH-26MAY18SAKMAR,atp,2026,2026-05-18T11:00:00Z,2026-05-18,Roland Garros,Q1,Clay,challenger,3,Pedro Martinez,Rei Sakamoto,141,152,results,KXATPMATCH-26MAY18SAKMAR-MAR,KXATPMATCH-26MAY18SAKMAR-SAK,,,,,,,none,646483.12,388319.59,0.00,,,,,matched,completed,Pedro Martinez,1,2026-05-24,yes
KXATPMATCH-26MAY18SCHCHI,atp,2026,2026-05-18T11:00:00Z,2026-05-18,Roland Garros,Q1,Clay,challenger,3,Clement Chidekh,Joel Schwaerzler,177,169,results,KXATPMATCH-26MAY18SCHCHI-CHI,KXATPMATCH-26MAY18SCHCHI-SCH,,,,,,,none,153099.93,101149.49,0.00,,,,,matched,completed,Joel Schwaerzler,0,2026-05-24,no
KXATPMATCH-26MAY18SCHCOP,atp,2026,2026-05-18T11:00:00Z,2026-05-18,Roland Garros,Q1,Clay,challenger,3,Kimmer Coppejans,Tristan Schoolkate,212,125,results,KXATPMATCH-26MAY18SCHCOP-COP,KXATPMATCH-26MAY18SCHCOP-SCH,,,,,,,none,1582480.08,933535.58,0.00,,,,,matched,completed,Tristan Schoolkate,0,2026-05-24,no
KXATPMATCH-26MAY18SEYHSU,atp,2026,2026-05-18T11:00:00Z,2026-05-18,Roland Garros,Q1,Clay,challenger,3,Thiago Seyboth Wild,Yu Hsiou Hsu,294,213,results,KXATPMATCH-26MAY18SEYHSU-SEY,KXATPMATCH-26MAY18SEYHSU-HSU,,,,,,,none,114594.65,97187.06,0.00,,,,,matched,completed,Thiago Seyboth Wild,1,2026-05-24,yes
KXATPMATCH-26MAY18SHISAK,atp,2026,2026-05-18T11:00:00Z,2026-05-18,Roland Garros,Q1,Clay,challenger,3,Sho Shimabukuro,Stefanos Sakellaridis,105,198,results,KXATPMATCH-26MAY18SHISAK-SHI,KXATPMATCH-26MAY18SHISAK-SAK,,,,,,,none,1053146.20,576807.50,0.00,,,,,matched,completed,Stefanos Sakellaridis,0,2026-05-24,no
KXATPMATCH-26MAY18SIMDRA,atp,2026,2026-05-18T11:00:00Z,2026-05-18,Roland Garros,Q1,Clay,challenger,3,Ilia Simakin,Liam Draxl,259,164,results,KXATPMATCH-26MAY18SIMDRA-SIM,KXATPMATCH-26MAY18SIMDRA-DRA,,,,,,,none,242397.43,182295.23,0.00,,,,,matched,completed,Liam Draxl,0,2026-05-24,no
KXATPMATCH-26MAY18SMIGUI,atp,2026,2026-05-18T11:00:00Z,2026-05-18,Roland Garros,Q1,Clay,challenger,3,Alvaro Guillen Meza,Colton Smith,260,186,results,KXATPMATCH-26MAY18SMIGUI-GUI,KXATPMATCH-26MAY18SMIGUI-SMI,,,,,,,none,175008.13,95737.39,0.00,,,,,matched,completed,Colton Smith,0,2026-05-24,no
KXATPMATCH-26MAY18SVRDEN,atp,2026,2026-05-18T11:00:00Z,2026-05-18,Roland Garros,Q1,Clay,challenger,3,Dalibor Svrcina,Guy Den Ouden,111,214,results,KXATPMATCH-26MAY18SVRDEN-SVR,KXATPMATCH-26MAY18SVRDEN-DEN,,,,,,,none,647346.48,357799.38,0.00,,,,,matched,completed,Dalibor Svrcina,1,2026-05-24,yes
KXATPMATCH-26MAY18TOMECH,atp,2026,2026-05-18T11:00:00Z,2026-05-18,Roland Garros,Q1,Clay,challenger,3,Bernard Tomic,Moez Echargui,195,138,results,KXATPMATCH-26MAY18TOMECH-TOM,KXATPMATCH-26MAY18TOMECH-ECH,,,,,,,none,956323.71,568951.85,0.00,,,,,matched,completed,Bernard Tomic,1,2026-05-24,yes
KXATPMATCH-26MAY18VIRHOL,atp,2026,2026-05-18T11:00:00Z,2026-05-18,Roland Garros,Q1,Clay,challenger,3,August Holmgren,Otto Virtanen,155,134,results,KXATPMATCH-26MAY18VIRHOL-HOL,KXATPMATCH-26MAY18VIRHOL-VIR,,,,,,,none,177803.89,117690.63,0.00,,,,,matched,completed,August Holmgren,1,2026-05-24,yes
KXATPMATCH-26MAY18WONHAR,atp,2026,2026-05-18T11:00:00Z,2026-05-18,Roland Garros,Q1,Clay,challenger,3,Billy Harris,Coleman Wong,149,113,results,KXATPMATCH-26MAY18WONHAR-HAR,KXATPMATCH-26MAY18WONHAR-WON,,,,,,,none,1452178.53,728819.06,0.00,,,,,matched,completed,Coleman Wong,0,2026-05-24,no
KXATPMATCH-26MAY18YMEFER,atp,2026,2026-05-18T11:00:00Z,2026-05-18,Roland Garros,Q1,Clay,challenger,3,Arthur Fery,Elias Ymer,153,179,results,KXATPMATCH-26MAY18YMEFER-FER,KXATPMATCH-26MAY18YMEFER-YME,,,,,,,none,270712.52,193355.85,0.00,,,,,matched,completed,Arthur Fery,1,2026-05-24,yes
KXATPMATCH-26MAY18BASMUN,atp,2026,2026-05-18T11:30:00Z,2026-05-18,Geneva,R32,Clay,atp250,3,Jaume Munar,Nishesh Basavareddy,39,156,results,KXATPMATCH-26MAY18BASMUN-MUN,KXATPMATCH-26MAY18BASMUN-BAS,0.6750,0.3250,0.6750,0.6750,0.0100,2026-05-19T07:53:00Z,candle,417160.38,264701.81,0.00,0.6046,backtest,0.1.0,2026-07-07,matched,completed,Jaume Munar,1,2026-05-19,yes
KXATPMATCH-26MAY18POPTAB,atp,2026,2026-05-18T11:30:00Z,2026-05-18,Geneva,R32,Clay,atp250,3,Alexei Popyrin,Clement Tabur,61,165,results,KXATPMATCH-26MAY18POPTAB-POP,KXATPMATCH-26MAY18POPTAB-TAB,0.7200,0.2850,0.7164,0.7150,0.0200,2026-05-19T07:54:00Z,candle,1083425.83,573158.85,0.00,0.7003,backtest,0.1.0,2026-07-07,matched,completed,Alexei Popyrin,1,2026-05-19,yes
KXATPMATCH-26MAY18ROYCOM,atp,2026,2026-05-18T11:30:00Z,2026-05-18,Geneva,R32,Clay,atp250,3,Francisco Comesana,Valentin Royer,114,73,results,KXATPMATCH-26MAY18ROYCOM-COM,KXATPMATCH-26MAY18ROYCOM-ROY,0.6750,0.3350,0.6683,0.6683,0.0100,2026-05-18T07:52:00Z,candle,997040.55,599928.18,0.00,0.5357,backtest,0.1.0,2026-07-07,matched,completed,Francisco Comesana,1,2026-05-18,yes
KXATPMATCH-26MAY18SONBUT,atp,2026,2026-05-18T11:30:00Z,2026-05-18,Geneva,R32,Clay,atp250,3,Edas Butvilas,Lorenzo Sonego,253,69,results,KXATPMATCH-26MAY18SONBUT-BUT,KXATPMATCH-26MAY18SONBUT-SON,0.4350,0.5650,0.4350,0.4350,0.0100,2026-05-18T07:51:00Z,candle,1326024.21,1002122.63,0.00,0.3417,backtest,0.1.0,2026-07-07,matched,completed,Edas Butvilas,1,2026-05-18,yes
KXATPMATCH-26MAY18BRAWAW,atp,2026,2026-05-18T12:00:00Z,2026-05-18,Geneva,R32,Clay,atp250,3,Raul Brancaccio,Stan Wawrinka,241,119,results,KXATPMATCH-26MAY18BRAWAW-BRA,KXATPMATCH-26MAY18BRAWAW-WAW,0.3550,0.6450,0.3550,0.3550,0.0100,2026-05-18T07:51:00Z,candle,1665417.21,897787.04,0.00,0.3842,backtest,0.1.0,2026-07-07,matched,completed,Stan Wawrinka,0,2026-05-18,no
KXATPMATCH-26MAY18HANSCH,atp,2026,2026-05-18T14:30:00Z,2026-05-18,Hamburg,R32,Clay,atp500,3,Max Schoenhaus,Yannick Hanfmann,452,55,results,KXATPMATCH-26MAY18HANSCH-SCH,KXATPMATCH-26MAY18HANSCH-HAN,0.1950,0.8050,0.1950,0.1950,0.0100,2026-05-18T07:55:00Z,candle,1097433.59,605575.18,0.00,0.2599,backtest,0.1.0,2026-07-07,matched,completed,Yannick Hanfmann,0,2026-05-18,no
KXATPMATCH-26MAY19BLALLA,atp,2026,2026-05-19T11:00:00Z,2026-05-19,Roland Garros,Q2,Clay,challenger,3,Pablo Llamas Ruiz,Ugo Blanchet,124,160,results,KXATPMATCH-26MAY19BLALLA-LLA,KXATPMATCH-26MAY19BLALLA-BLA,,,,,,,none,137162.47,97895.35,0.00,,,,,matched,completed,Pablo Llamas Ruiz,1,2026-05-24,yes
KXATPMATCH-26MAY19BOSGAL,atp,2026,2026-05-19T11:00:00Z,2026-05-19,Roland Garros,Q2,Clay,challenger,3,Alexis Galarneau,Pedro Boscardin Dias,194,232,results,KXATPMATCH-26MAY19BOSGAL-GAL,KXATPMATCH-26MAY19BOSGAL-BOS,,,,,,,none,987936.25,468480.23,0.00,,,,,matched,completed,Alexis Galarneau,1,2026-05-24,yes
KXATPMATCH-26MAY19CINTOM,atp,2026,2026-05-19T11:00:00Z,2026-05-19,Roland Garros,Q2,Clay,challenger,3,Bernard Tomic,Federico Cina,195,216,results,KXATPMATCH-26MAY19CINTOM-TOM,KXATPMATCH-26MAY19CINTOM-CIN,,,,,,,none,211617.95,153796.72,0.00,,,,,matched,completed,Federico Cina,0,2026-05-24,no
KXATPMATCH-26MAY19DEJDRA,atp,2026,2026-05-19T11:00:00Z,2026-05-19,Roland Garros,Q2,Clay,challenger,3,Jesper de Jong,Liam Draxl,109,164,results,KXATPMATCH-26MAY19DEJDRA-DEJ,KXATPMATCH-26MAY19DEJDRA-DRA,,,,,,,none,574560.01,357850.11,0.00,,,,,matched,completed,Jesper de Jong,1,2026-05-24,yes
KXATPMATCH-26MAY19DIABER,atp,2026,2026-05-19T11:00:00Z,2026-05-19,Roland Garros,Q2,Clay,challenger,3,Facundo Diaz Acosta,Remy Bertola,150,209,results,KXATPMATCH-26MAY19DIABER-DIA,KXATPMATCH-26MAY19DIABER-BER,,,,,,,none,76128.89,59255.85,0.00,,,,,matched,completed,Facundo Diaz Acosta,1,2026-05-24,yes
KXATPMATCH-26MAY19FAUCLA,atp,2026,2026-05-19T11:00:00Z,2026-05-19,Roland Garros,Q2,Clay,challenger,3,Jay Clarke,Thomas Faurel,199,382,results,KXATPMATCH-26MAY19FAUCLA-CLA,KXATPMATCH-26MAY19FAUCLA-FAU,,,,,,,none,225009.47,162402.55,0.00,,,,,matched,completed,Thomas Faurel,0,2026-05-24,no
KXATPMATCH-26MAY19HOLJAD,atp,2026,2026-05-19T11:00:00Z,2026-05-19,Roland Garros,Q2,Clay,challenger,3,August Holmgren,Daniel Jade,155,1447,results,KXATPMATCH-26MAY19HOLJAD-HOL,KXATPMATCH-26MAY19HOLJAD-JAD,,,,,,,none,167173.02,137310.65,0.00,,,,,matched,completed,August Holmgren,1,2026-05-24,yes
KXATPMATCH-26MAY19PELHAR,atp,2026,2026-05-19T11:00:00Z,2026-05-19,Roland Garros,Q2,Clay,challenger,3,Andrea Pellegrino,Lloyd Harris,126,144,results,KXATPMATCH-26MAY19PELHAR-PEL,KXATPMATCH-26MAY19PELHAR-HAR,,,,,,,none,586459.42,335376.99,0.00,,,,,matched,completed,Andrea Pellegrino,1,2026-05-24,yes
KXATPMATCH-26MAY19SAKCEC,atp,2026,2026-05-19T11:00:00Z,2026-05-19,Roland Garros,Q2,Clay,challenger,3,Marco Cecchinato,Stefanos Sakellaridis,180,198,results,KXATPMATCH-26MAY19SAKCEC-CEC,KXATPMATCH-26MAY19SAKCEC-SAK,,,,,,,none,169482.22,144859.88,0.00,,,,,matched,completed,Marco Cecchinato,1,2026-05-24,yes
KXATPMATCH-26MAY19SAMGOF,atp,2026,2026-05-19T11:00:00Z,2026-05-19,Roland Garros,Q2,Clay,challenger,3,David Goffin,Toby Samuel,247,159,results,KXATPMATCH-26MAY19SAMGOF-GOF,KXATPMATCH-26MAY19SAMGOF-SAM,,,,,,,none,1275378.20,800599.42,0.00,,,,,matched,completed,Toby Samuel,0,2026-05-24,no
KXATPMATCH-26MAY19ZHETRA,atp,2026,2026-05-19T11:00:00Z,2026-05-19,Roland Garros,Q2,Clay,challenger,3,Michael Zheng,Stefano Travaglia,146,137,results,KXATPMATCH-26MAY19ZHETRA-ZHE,KXATPMATCH-26MAY19ZHETRA-TRA,,,,,,,none,697579.84,389780.22,0.00,,,,,matched,completed,Michael Zheng,1,2026-05-24,yes
KXATPMATCH-26MAY19NORNAV,atp,2026,2026-05-19T11:30:00Z,2026-05-19,Geneva,R16,Clay,atp250,3,Cameron Norrie,Mariano Navone,22,42,results,KXATPMATCH-26MAY19NORNAV-NOR,KXATPMATCH-26MAY19NORNAV-NAV,0.4550,0.5450,0.4550,0.4550,0.0100,2026-05-20T07:55:00Z,candle,518862.08,367037.94,0.00,0.4595,backtest,0.1.0,2026-07-07,matched,completed,Mariano Navone,0,2026-05-20,no
KXATPMATCH-26MAY19TSITIE,atp,2026,2026-05-19T11:30:00Z,2026-05-19,Geneva,R16,Clay,atp250,3,Learner Tien,Stefanos Tsitsipas,20,82,results,KXATPMATCH-26MAY19TSITIE-TIE,KXATPMATCH-26MAY19TSITIE-TSI,0.3650,0.6450,0.3614,0.3614,0.0100,2026-05-20T07:55:00Z,candle,1041090.09,757214.99,0.00,0.3477,backtest,0.1.0,2026-07-07,matched,completed,Learner Tien,1,2026-05-20,yes
KXATPMATCH-26MAY19DAVDE,atp,2026,2026-05-19T13:00:00Z,2026-05-19,Hamburg,R16,Clay,atp500,3,Alejandro Davidovich Fokina,Alex de Minaur,23,9,results,KXATPMATCH-26MAY19DAVDE-DAV,KXATPMATCH-26MAY19DAVDE-DE,0.4150,0.5850,0.4150,0.4150,0.0100,2026-05-20T07:54:00Z,candle,1863712.55,981387.85,0.00,0.4202,backtest,0.1.0,2026-07-07,matched,completed,Alex de Minaur,0,2026-05-20,no
KXATPMATCH-26MAY19KOVGEA,atp,2026,2026-05-19T13:00:00Z,2026-05-19,Hamburg,R32,Clay,atp500,3,Aleksandar Kovacevic,Arthur Gea,94,140,results,KXATPMATCH-26MAY19KOVGEA-KOV,KXATPMATCH-26MAY19KOVGEA-GEA,0.4450,0.5700,0.4384,0.4384,0.0200,2026-05-19T07:45:00Z,candle,279753.40,207521.89,0.00,0.4014,backtest,0.1.0,2026-07-07,matched,completed,Aleksandar Kovacevic,1,2026-05-19,yes
KXATPMATCH-26MAY19PAUETC,atp,2026,2026-05-19T13:00:00Z,2026-05-19,Hamburg,R16,Clay,atp500,3,Tomas Martin Etcheverry,Tommy Paul,25,26,results,KXATPMATCH-26MAY19PAUETC-ETC,KXATPMATCH-26MAY19PAUETC-PAU,0.4250,0.5750,0.4250,0.4350,0.0100,2026-05-20T07:55:00Z,candle,8573810.39,2475129.27,0.00,0.4237,backtest,0.1.0,2026-07-07,matched,completed,Tommy Paul,0,2026-05-20,no
KXATPMATCH-26MAY19UGOTIA,atp,2026,2026-05-19T13:00:00Z,2026-05-19,Hamburg,R16,Clay,atp500,3,Camilo Ugo Carabelli,Frances Tiafoe,68,21,results,KXATPMATCH-26MAY19UGOTIA-UGO,KXATPMATCH-26MAY19UGOTIA-TIA,0.4550,0.5450,0.4550,0.4550,0.0100,2026-05-20T07:52:00Z,candle,3188513.59,1621949.58,0.00,0.4231,backtest,0.1.0,2026-07-07,matched,completed,Camilo Ugo Carabelli,1,2026-05-20,yes
KXATPMATCH-26MAY19GASKHA,atp,2026,2026-05-19T14:20:00Z,2026-05-19,Hamburg,R32,Clay,atp500,3,Hugo Gaston,Karen Khachanov,120,15,results,KXATPMATCH-26MAY19GASKHA-GAS,KXATPMATCH-26MAY19GASKHA-KHA,0.1850,0.8150,0.1850,0.1850,0.0100,2026-05-19T07:55:00Z,candle,3142412.86,1581647.96,0.00,0.2158,backtest,0.1.0,2026-07-07,matched,completed,Karen Khachanov,0,2026-05-19,no
KXATPMATCH-26MAY18MIDCAR,atp,2026,2026-05-19T15:00:00Z,2026-05-19,Roland Garros,Q1,Clay,challenger,3,Lautaro Midon,Roberto Carballes Baena,215,206,results,KXATPMATCH-26MAY18MIDCAR-MID,KXATPMATCH-26MAY18MIDCAR-CAR,,,,,,,none,292723.24,220067.70,0.00,,,,,matched,completed,Roberto Carballes Baena,0,2026-05-24,no
KXATPMATCH-26MAY19BLASKA,atp,2026,2026-05-19T16:00:00Z,2026-05-19,Roland Garros,Q1,Clay,challenger,3,Darwin Blanch,Timofey Skatov,229,191,results,KXATPMATCH-26MAY19BLASKA-BLA,KXATPMATCH-26MAY19BLASKA-SKA,,,,,,,none,182142.64,147323.39,0.00,,,,,matched,completed,Darwin Blanch,1,2026-05-24,yes
KXATPMATCH-26MAY19ALTSHE,atp,2026,2026-05-19T19:00:00Z,2026-05-19,Hamburg,R16,Clay,atp500,3,Ben Shelton,Daniel Altmaier,6,65,results,KXATPMATCH-26MAY19ALTSHE-SHE,KXATPMATCH-26MAY19ALTSHE-ALT,0.7050,0.2850,0.7121,0.7121,0.0100,2026-05-19T07:55:00Z,candle,3711872.63,2000587.65,0.00,0.6568,backtest,0.1.0,2026-07-07,matched,completed,Daniel Altmaier,0,2026-05-19,no
KXATPMATCH-26MAY19DJEDUC,atp,2026,2026-05-19T20:10:00Z,2026-05-19,Geneva,R32,Clay,atp250,3,James Duckworth,Laslo Djere,83,238,results,KXATPMATCH-26MAY19DJEDUC-DUC,KXATPMATCH-26MAY19DJEDUC-DJE,,,,,,,none,1143576.66,646584.63,0.00,0.2983,backtest,0.1.0,2026-07-07,matched,completed,Laslo Djere,0,2026-05-19,no
KXATPMATCH-26MAY20BUESAC,atp,2026,2026-05-20T11:00:00Z,2026-05-20,Roland Garros,Q2,Clay,challenger,3,Gonzalo Bueno,Vitaliy Sachko,185,207,results,KXATPMATCH-26MAY20BUESAC-BUE,KXATPMATCH-26MAY20BUESAC-SAC,,,,,,,none,238971.93,124760.13,0.00,,,,,matched,completed,Gonzalo Bueno,1,2026-05-24,yes
KXATPMATCH-26MAY20CHOHER,atp,2026,2026-05-20T11:00:00Z,2026-05-20,Roland Garros,Q2,Clay,challenger,3,Jan Choinski,Pierre-Hugues Herbert,104,223,results,KXATPMATCH-26MAY20CHOHER-CHO,KXATPMATCH-26MAY20CHOHER-HER,0.6150,0.4350,0.5857,0.5857,0.5100,2026-05-24T04:00:00Z,candle,20138.25,16713.49,0.00,,,,,matched,walkover,Pierre-Hugues Herbert,0,2026-05-24,scalar
KXATPMATCH-26MAY20DODDEL,atp,2026,2026-05-20T11:00:00Z,2026-05-20,Roland Garros,Q2,Clay,challenger,3,Hugo Dellien,Matej Dodig,139,202,results,KXATPMATCH-26MAY20DODDEL-DEL,KXATPMATCH-26MAY20DODDEL-DOD,,,,,,,none,109637.33,83142.19,0.00,,,,,matched,completed,Hugo Dellien,1,2026-05-24,yes
KXATPMATCH-26MAY20FARSMI,atp,2026,2026-05-20T11:00:00Z,2026-05-20,Roland Garros,Q2,Clay,challenger,3,Colton Smith,Jaime Faria,186,117,results,KXATPMATCH-26MAY20FARSMI-SMI,KXATPMATCH-26MAY20FARSMI-FAR,,,,,,,none,881166.48,586524.68,0.00,,,,,matched,completed,Jaime Faria,0,2026-05-24,no
KXATPMATCH-26MAY20GAUREI,atp,2026,2026-05-20T11:00:00Z,2026-05-20,Roland Garros,Q2,Clay,challenger,3,Joao Lucas Reis Da Silva,Vilius Gaubas,200,133,results,KXATPMATCH-26MAY20GAUREI-REI,KXATPMATCH-26MAY20GAUREI-GAU,,,,,,,none,451106.36,230077.89,0.00,,,,,matched,completed,Vilius Gaubas,0,2026-05-24,no
KXATPMATCH-26MAY20GLIPRA,atp,2026,2026-05-20T11:00:00Z,2026-05-20,Roland Garros,Q2,Clay,challenger,3,Daniil Glinka,Juan Carlos Prado Angelo,174,178,results,KXATPMATCH-26MAY20GLIPRA-GLI,KXATPMATCH-26MAY20GLIPRA-PRA,,,,,,,none,103022.70,80023.93,0.00,,,,,matched,completed,Juan Carlos Prado Angelo,0,2026-05-24,no
KXATPMATCH-26MAY20HEIROD,atp,2026,2026-05-20T11:00:00Z,2026-05-20,Roland Garros,Q2,Clay,challenger,3,Gustavo Heide,Jurij Rodionov,187,158,results,KXATPMATCH-26MAY20HEIROD-HEI,KXATPMATCH-26MAY20HEIROD-ROD,,,,,,,none,232638.69,145536.90,0.00,,,,,matched,completed,Jurij Rodionov,0,2026-05-24,no
KXATPMATCH-26MAY20MAECAR,atp,2026,2026-05-20T11:00:00Z,2026-05-20,Roland Garros,Q2,Clay,challenger,3,Francesco Maestrelli,Roberto Carballes Baena,128,206,results,KXATPMATCH-26MAY20MAECAR-MAE,KXATPMATCH-26MAY20MAECAR-CAR,,,,,,,none,224128.27,114545.95,0.00,,,,,matched,completed,Roberto Carballes Baena,0,2026-05-24,no
KXATPMATCH-26MAY20MOLGIL,atp,2026,2026-05-20T11:00:00Z,2026-05-20,Roland Garros,Q2,Clay,challenger,3,Alex Molcan,Felix Gill,106,237,results,KXATPMATCH-26MAY20MOLGIL-MOL,KXATPMATCH-26MAY20MOLGIL-GIL,,,,,,,none,1605382.23,619771.69,0.00,,,,,matched,completed,Felix Gill,0,2026-05-24,no
KXATPMATCH-26MAY20MORNEU,atp,2026,2026-05-20T11:00:00Z,2026-05-20,Roland Garros,Q2,Clay,challenger,3,Alejandro Moro Canas,Lukas Neumayer,242,188,results,KXATPMATCH-26MAY20MORNEU-MOR,KXATPMATCH-26MAY20MORNEU-NEU,,,,,,,none,73729.95,49051.00,0.00,,,,,matched,completed,Lukas Neumayer,0,2026-05-24,no
KXATPMATCH-26MAY20ROCGOJ,atp,2026,2026-05-20T11:00:00Z,2026-05-20,Roland Garros,Q2,Clay,challenger,3,Borna Gojo,Henrique Rocha,172,118,results,KXATPMATCH-26MAY20ROCGOJ-GOJ,KXATPMATCH-26MAY20ROCGOJ-ROC,,,,,,,none,1596563.40,707279.70,0.00,,,,,matched,completed,Borna Gojo,1,2026-05-24,yes
KXATPMATCH-26MAY20SVRGOM,atp,2026,2026-05-20T11:00:00Z,2026-05-20,Roland Garros,Q2,Clay,challenger,3,Dalibor Svrcina,Federico Agustin Gomez,111,181,results,KXATPMATCH-26MAY20SVRGOM-SVR,KXATPMATCH-26MAY20SVRGOM-GOM,,,,,,,none,119913.25,79026.21,0.00,,,,,matched,completed,Dalibor Svrcina,1,2026-05-24,yes
KXATPMATCH-26MAY20WONKOL,atp,2026,2026-05-20T11:00:00Z,2026-05-20,Roland Garros,Q2,Clay,challenger,3,Coleman Wong,Zdenek Kolar,113,162,results,KXATPMATCH-26MAY20WONKOL-WON,KXATPMATCH-26MAY20WONKOL-KOL,,,,,,,none,406187.20,259471.69,0.00,,,,,matched,completed,Coleman Wong,1,2026-05-24,yes
KXATPMATCH-26MAY20BUTBUB,atp,2026,2026-05-20T11:30:00Z,2026-05-20,Geneva,R16,Clay,atp250,3,Alexander Bublik,Edas Butvilas,10,253,results,KXATPMATCH-26MAY20BUTBUB-BUB,KXATPMATCH-26MAY20BUTBUB-BUT,0.7300,0.2650,0.7337,0.7300,0.0200,2026-05-20T07:54:00Z,candle,1331394.43,812046.81,0.00,0.8294,backtest,0.1.0,2026-07-07,matched,completed,Alexander Bublik,1,2026-05-20,yes
KXATPMATCH-26MAY20COMMUN,atp,2026,2026-05-20T11:30:00Z,2026-05-20,Geneva,R16,Clay,atp250,3,Francisco Comesana,Jaume Munar,114,39,results,KXATPMATCH-26MAY20COMMUN-COM,KXATPMATCH-26MAY20COMMUN-MUN,0.3850,0.6250,0.3812,0.3812,0.0100,2026-05-20T07:55:00Z,candle,275426.90,187395.92,0.00,0.3919,backtest,0.1.0,2026-07-07,matched,completed,Jaume Munar,0,2026-05-20,no
KXATPMATCH-26MAY20FRIPOP,atp,2026,2026-05-20T11:30:00Z,2026-05-20,Geneva,R16,Clay,atp250,3,Alexei Popyrin,Taylor Fritz,61,8,results,KXATPMATCH-26MAY20FRIPOP-POP,KXATPMATCH-26MAY20FRIPOP-FRI,0.4450,0.5550,0.4450,0.4450,0.0100,2026-05-20T07:54:00Z,candle,1004292.36,795570.23,0.00,0.3814,backtest,0.1.0,2026-07-07,matched,completed,Alexei Popyrin,1,2026-05-20,yes
KXATPMATCH-26MAY20WAWMIC,atp,2026,2026-05-20T11:30:00Z,2026-05-20,Geneva,R16,Clay,atp250,3,Alex Michelsen,Stan Wawrinka,41,119,results,KXATPMATCH-26MAY20WAWMIC-MIC,KXATPMATCH-26MAY20WAWMIC-WAW,0.6000,0.3950,0.6030,0.6030,0.0200,2026-05-20T07:41:00Z,candle,843271.21,525435.08,0.00,0.5515,backtest,0.1.0,2026-07-07,matched,completed,Alex Michelsen,1,2026-05-20,yes
